,src,tar,src_type,tar_type,is_net,arc_delay,src_id,tar_id,org_src_id,org_tar_id,src_pin_name,tar_pin_name,cell_name,libcell_name
783,_570_/B,_570_/CON,pin,pin,0,2.8951195607529456e-11,1044,1045,1044,1045,B,CON,_570_,HAxp5_ASAP7_75t_R
784,_570_/B,_570_/SN,pin,pin,0,2.8079727779073416e-11,1044,1046,1044,1046,B,SN,_570_,HAxp5_ASAP7_75t_R
785,_571_/A,_571_/CON,pin,pin,0,2.257253411963589e-11,1047,1049,1047,1049,A,CON,_571_,HAxp5_ASAP7_75t_R
786,_571_/A,_571_/SN,pin,pin,0,4.5138611598494194e-11,1047,1050,1047,1050,A,SN,_571_,HAxp5_ASAP7_75t_R
787,_571_/B,_571_/CON,pin,pin,0,2.3303086890691382e-11,1048,1049,1048,1049,B,CON,_571_,HAxp5_ASAP7_75t_R
788,_571_/B,_571_/SN,pin,pin,0,4.636277473046846e-11,1048,1050,1048,1050,B,SN,_571_,HAxp5_ASAP7_75t_R
789,_572_/A,_572_/CON,pin,pin,0,1.5489625207476543e-11,1051,1053,1051,1053,A,CON,_572_,HAxp5_ASAP7_75t_R
790,_572_/A,_572_/SN,pin,pin,0,4.3087221290871724e-11,1051,1054,1051,1054,A,SN,_572_,HAxp5_ASAP7_75t_R
791,_572_/B,_572_/CON,pin,pin,0,1.5793978971889722e-11,1052,1053,1052,1053,B,CON,_572_,HAxp5_ASAP7_75t_R
792,_572_/B,_572_/SN,pin,pin,0,4.400138239879503e-11,1052,1054,1052,1054,B,SN,_572_,HAxp5_ASAP7_75t_R
793,_573_/A,_573_/CON,pin,pin,0,1.875786505289856e-11,1055,1057,1055,1057,A,CON,_573_,HAxp5_ASAP7_75t_R
794,_573_/A,_573_/SN,pin,pin,0,2.8120988176949524e-11,1055,1058,1055,1058,A,SN,_573_,HAxp5_ASAP7_75t_R
795,_573_/B,_573_/CON,pin,pin,0,1.8664269782475703e-11,1056,1057,1056,1057,B,CON,_573_,HAxp5_ASAP7_75t_R
796,_573_/B,_573_/SN,pin,pin,0,2.8527170209402538e-11,1056,1058,1056,1058,B,SN,_573_,HAxp5_ASAP7_75t_R
797,_574_/A,_574_/CON,pin,pin,0,2.3289117162539338e-11,1059,1061,1059,1061,A,CON,_574_,HAxp5_ASAP7_75t_R
798,_574_/A,_574_/SN,pin,pin,0,3.3496819901168706e-11,1059,1062,1059,1062,A,SN,_574_,HAxp5_ASAP7_75t_R
799,_574_/B,_574_/CON,pin,pin,0,2.3915052230205625e-11,1060,1061,1060,1061,B,CON,_574_,HAxp5_ASAP7_75t_R
800,_574_/B,_574_/SN,pin,pin,0,3.4544620636234313e-11,1060,1062,1060,1062,B,SN,_574_,HAxp5_ASAP7_75t_R
801,_575_/A,_575_/CON,pin,pin,0,1.9879738480388376e-11,1063,1065,1063,1065,A,CON,_575_,HAxp5_ASAP7_75t_R
802,_575_/A,_575_/SN,pin,pin,0,3.656723535083728e-11,1063,1066,1063,1066,A,SN,_575_,HAxp5_ASAP7_75t_R
803,_575_/B,_575_/CON,pin,pin,0,1.6686773490759418e-11,1064,1065,1064,1065,B,CON,_575_,HAxp5_ASAP7_75t_R
804,_575_/B,_575_/SN,pin,pin,0,3.3834296475632186e-11,1064,1066,1064,1066,B,SN,_575_,HAxp5_ASAP7_75t_R
805,_576_/A,_576_/CON,pin,pin,0,1.9775570070379445e-11,1067,1069,1067,1069,A,CON,_576_,HAxp5_ASAP7_75t_R
806,_576_/A,_576_/SN,pin,pin,0,3.690641889320112e-11,1067,1070,1067,1070,A,SN,_576_,HAxp5_ASAP7_75t_R
807,_576_/B,_576_/CON,pin,pin,0,1.8240502858146712e-11,1068,1069,1068,1069,B,CON,_576_,HAxp5_ASAP7_75t_R
808,_576_/B,_576_/SN,pin,pin,0,3.5950419724484206e-11,1068,1070,1068,1070,B,SN,_576_,HAxp5_ASAP7_75t_R
809,clkbuf_0_clk/A,clkbuf_0_clk/Y,pin,pin,0,1.5369851225077724e-11,1071,1072,1071,1072,A,Y,clkbuf_0_clk,BUFx2_ASAP7_75t_R
810,clkbuf_2_0__f_clk/A,clkbuf_2_0__f_clk/Y,pin,pin,0,2.3424946010708325e-11,1073,1074,1073,1074,A,Y,clkbuf_2_0__f_clk,BUFx2_ASAP7_75t_R
811,clkbuf_2_1__f_clk/A,clkbuf_2_1__f_clk/Y,pin,pin,0,2.277361112190679e-11,1075,1076,1075,1076,A,Y,clkbuf_2_1__f_clk,BUFx2_ASAP7_75t_R
812,clkbuf_2_2__f_clk/A,clkbuf_2_2__f_clk/Y,pin,pin,0,2.306963300946485e-11,1077,1078,1077,1078,A,Y,clkbuf_2_2__f_clk,BUFx2_ASAP7_75t_R
813,clkbuf_2_3__f_clk/A,clkbuf_2_3__f_clk/Y,pin,pin,0,2.098820249540889e-11,1079,1080,1079,1080,A,Y,clkbuf_2_3__f_clk,BUFx2_ASAP7_75t_R
814,input1/A,input1/Y,pin,pin,0,1.0828266235052286e-11,1186,1187,1186,1187,A,Y,input1,BUFx2_ASAP7_75t_R
815,input10/A,input10/Y,pin,pin,0,1.0602594323338987e-11,1188,1189,1188,1189,A,Y,input10,BUFx2_ASAP7_75t_R
816,input11/A,input11/Y,pin,pin,0,1.067784662772686e-11,1190,1191,1190,1191,A,Y,input11,BUFx2_ASAP7_75t_R
817,input12/A,input12/Y,pin,pin,0,1.0821409740513488e-11,1192,1193,1192,1193,A,Y,input12,BUFx2_ASAP7_75t_R
818,input13/A,input13/Y,pin,pin,0,1.0593642282841208e-11,1194,1195,1194,1195,A,Y,input13,BUFx2_ASAP7_75t_R
819,input14/A,input14/Y,pin,pin,0,1.0551671515701688e-11,1196,1197,1196,1197,A,Y,input14,BUFx2_ASAP7_75t_R
820,input15/A,input15/Y,pin,pin,0,1.0498340044517995e-11,1198,1199,1198,1199,A,Y,input15,BUFx2_ASAP7_75t_R
821,input16/A,input16/Y,pin,pin,0,1.0744610062785044e-11,1200,1201,1200,1201,A,Y,input16,BUFx2_ASAP7_75t_R
822,input17/A,input17/Y,pin,pin,0,1.0561549031173899e-11,1202,1203,1202,1203,A,Y,input17,BUFx2_ASAP7_75t_R
823,input18/A,input18/Y,pin,pin,0,1.0882579559723382e-11,1204,1205,1204,1205,A,Y,input18,BUFx2_ASAP7_75t_R
824,input19/A,input19/Y,pin,pin,0,1.0556735173528065e-11,1206,1207,1206,1207,A,Y,input19,BUFx2_ASAP7_75t_R
825,input2/A,input2/Y,pin,pin,0,1.1435761192168936e-11,1208,1209,1208,1209,A,Y,input2,BUFx2_ASAP7_75t_R
826,input20/A,input20/Y,pin,pin,0,1.0575484064856422e-11,1210,1211,1210,1211,A,Y,input20,BUFx2_ASAP7_75t_R
827,input21/A,input21/Y,pin,pin,0,1.0623443964796751e-11,1212,1213,1212,1213,A,Y,input21,BUFx2_ASAP7_75t_R
828,input22/A,input22/Y,pin,pin,0,1.0920496278099544e-11,1214,1215,1214,1215,A,Y,input22,BUFx2_ASAP7_75t_R
829,input23/A,input23/Y,pin,pin,0,1.0944183059802269e-11,1216,1217,1216,1217,A,Y,input23,BUFx2_ASAP7_75t_R
830,input24/A,input24/Y,pin,pin,0,1.06235705996105e-11,1218,1219,1218,1219,A,Y,input24,BUFx2_ASAP7_75t_R
831,input25/A,input25/Y,pin,pin,0,1.0662328658872509e-11,1220,1221,1220,1221,A,Y,input25,BUFx2_ASAP7_75t_R
832,input26/A,input26/Y,pin,pin,0,1.0778296657965036e-11,1222,1223,1222,1223,A,Y,input26,BUFx2_ASAP7_75t_R
833,input27/A,input27/Y,pin,pin,0,1.0979731880633724e-11,1224,1225,1224,1225,A,Y,input27,BUFx2_ASAP7_75t_R
834,input28/A,input28/Y,pin,pin,0,1.1203651721636287e-11,1226,1227,1226,1227,A,Y,input28,BUFx2_ASAP7_75t_R
835,input29/A,input29/Y,pin,pin,0,1.0822078476413475e-11,1228,1229,1228,1229,A,Y,input29,BUFx2_ASAP7_75t_R
836,input3/A,input3/Y,pin,pin,0,1.0766875238599203e-11,1230,1231,1230,1231,A,Y,input3,BUFx2_ASAP7_75t_R
837,input30/A,input30/Y,pin,pin,0,1.1012860762216192e-11,1232,1233,1232,1233,A,Y,input30,BUFx2_ASAP7_75t_R
838,input31/A,input31/Y,pin,pin,0,1.0975423694881135e-11,1234,1235,1234,1235,A,Y,input31,BUFx2_ASAP7_75t_R
839,input32/A,input32/Y,pin,pin,0,1.1139790478953415e-11,1236,1237,1236,1237,A,Y,input32,BUFx2_ASAP7_75t_R
840,input33/A,input33/Y,pin,pin,0,1.194602316373361e-11,1238,1239,1238,1239,A,Y,input33,BUFx2_ASAP7_75t_R
841,input34/A,input34/Y,pin,pin,0,1.3645913392312804e-11,1240,1241,1240,1241,A,Y,input34,BUFx2_ASAP7_75t_R
842,input35/A,input35/Y,pin,pin,0,1.1575118467888055e-11,1242,1243,1242,1243,A,Y,input35,BUFx2_ASAP7_75t_R
843,input4/A,input4/Y,pin,pin,0,1.0788760509972128e-11,1244,1245,1244,1245,A,Y,input4,BUFx2_ASAP7_75t_R
844,input5/A,input5/Y,pin,pin,0,1.117559430413584e-11,1246,1247,1246,1247,A,Y,input5,BUFx2_ASAP7_75t_R
845,input6/A,input6/Y,pin,pin,0,1.0827692041581738e-11,1248,1249,1248,1249,A,Y,input6,BUFx2_ASAP7_75t_R
846,input7/A,input7/Y,pin,pin,0,1.0693293472918695e-11,1250,1251,1250,1251,A,Y,input7,BUFx2_ASAP7_75t_R
847,input8/A,input8/Y,pin,pin,0,1.0609184537824223e-11,1252,1253,1252,1253,A,Y,input8,BUFx2_ASAP7_75t_R
848,input9/A,input9/Y,pin,pin,0,1.1114428821734634e-11,1254,1255,1254,1255,A,Y,input9,BUFx2_ASAP7_75t_R
849,output36/A,output36/Y,pin,pin,0,1.480090182359728e-11,1256,1257,1256,1257,A,Y,output36,BUFx2_ASAP7_75t_R
850,output37/A,output37/Y,pin,pin,0,1.9260752714966856e-11,1258,1259,1258,1259,A,Y,output37,BUFx2_ASAP7_75t_R
851,output38/A,output38/Y,pin,pin,0,1.517430799069519e-11,1260,1261,1260,1261,A,Y,output38,BUFx2_ASAP7_75t_R
852,output39/A,output39/Y,pin,pin,0,1.4478374228688027e-11,1262,1263,1262,1263,A,Y,output39,BUFx2_ASAP7_75t_R
853,output40/A,output40/Y,pin,pin,0,1.6396051183420468e-11,1264,1265,1264,1265,A,Y,output40,BUFx2_ASAP7_75t_R
854,output41/A,output41/Y,pin,pin,0,1.6070055008921003e-11,1266,1267,1266,1267,A,Y,output41,BUFx2_ASAP7_75t_R
855,output42/A,output42/Y,pin,pin,0,1.5539822900700884e-11,1268,1269,1268,1269,A,Y,output42,BUFx2_ASAP7_75t_R
856,output43/A,output43/Y,pin,pin,0,1.5893576385539454e-11,1270,1271,1270,1271,A,Y,output43,BUFx2_ASAP7_75t_R
857,output44/A,output44/Y,pin,pin,0,1.4792654948192485e-11,1272,1273,1272,1273,A,Y,output44,BUFx2_ASAP7_75t_R
858,output45/A,output45/Y,pin,pin,0,1.5904196362659384e-11,1274,1275,1274,1275,A,Y,output45,BUFx2_ASAP7_75t_R
859,output46/A,output46/Y,pin,pin,0,1.469150669175523e-11,1276,1277,1276,1277,A,Y,output46,BUFx2_ASAP7_75t_R
860,output47/A,output47/Y,pin,pin,0,1.4410649756824156e-11,1278,1279,1278,1279,A,Y,output47,BUFx2_ASAP7_75t_R
861,output48/A,output48/Y,pin,pin,0,1.4885030708011726e-11,1280,1281,1280,1281,A,Y,output48,BUFx2_ASAP7_75t_R
862,output49/A,output49/Y,pin,pin,0,1.4736266026882383e-11,1282,1283,1282,1283,A,Y,output49,BUFx2_ASAP7_75t_R
863,output50/A,output50/Y,pin,pin,0,1.4950688256853972e-11,1284,1285,1284,1285,A,Y,output50,BUFx2_ASAP7_75t_R
864,output51/A,output51/Y,pin,pin,0,1.479251963976136e-11,1286,1287,1286,1287,A,Y,output51,BUFx2_ASAP7_75t_R
865,output52/A,output52/Y,pin,pin,0,1.4456459467016014e-11,1288,1289,1288,1289,A,Y,output52,BUFx2_ASAP7_75t_R
866,output53/A,output53/Y,pin,pin,0,1.5477650411321875e-11,1290,1291,1290,1291,A,Y,output53,BUFx2_ASAP7_75t_R
867,rebuffer1/A,rebuffer1/Y,pin,pin,0,1.7065108007252583e-11,1292,1293,1292,1293,A,Y,rebuffer1,BUFx3_ASAP7_75t_R
868,rebuffer10/A,rebuffer10/Y,pin,pin,0,2.3290798109587563e-11,1294,1295,1294,1295,A,Y,rebuffer10,BUFx2_ASAP7_75t_R
869,rebuffer11/A,rebuffer11/Y,pin,pin,0,1.3382460938016204e-11,1296,1297,1296,1297,A,Y,rebuffer11,BUFx2_ASAP7_75t_R
870,rebuffer12/A,rebuffer12/Y,pin,pin,0,2.139623894725773e-11,1298,1299,1298,1299,A,Y,rebuffer12,BUFx2_ASAP7_75t_R
871,rebuffer13/A,rebuffer13/Y,pin,pin,0,2.0613235077182598e-11,1300,1301,1300,1301,A,Y,rebuffer13,BUFx3_ASAP7_75t_R
872,rebuffer14/A,rebuffer14/Y,pin,pin,0,1.4444950444114646e-11,1302,1303,1302,1303,A,Y,rebuffer14,BUFx3_ASAP7_75t_R
873,rebuffer15/A,rebuffer15/Y,pin,pin,0,2.4560912331716974e-11,1304,1305,1304,1305,A,Y,rebuffer15,BUFx3_ASAP7_75t_R
874,rebuffer16/A,rebuffer16/Y,pin,pin,0,1.5017456028720844e-11,1306,1307,1306,1307,A,Y,rebuffer16,BUFx2_ASAP7_75t_R
875,rebuffer17/A,rebuffer17/Y,pin,pin,0,1.2865023282793152e-11,1308,1309,1308,1309,A,Y,rebuffer17,BUFx2_ASAP7_75t_R
876,rebuffer18/A,rebuffer18/Y,pin,pin,0,1.8025027651025205e-11,1310,1311,1310,1311,A,Y,rebuffer18,BUFx3_ASAP7_75t_R
877,rebuffer19/A,rebuffer19/Y,pin,pin,0,1.4485421542809183e-11,1312,1313,1312,1313,A,Y,rebuffer19,BUFx2_ASAP7_75t_R
878,rebuffer2/A,rebuffer2/Y,pin,pin,0,1.3339581175775272e-11,1314,1315,1314,1315,A,Y,rebuffer2,BUFx2_ASAP7_75t_R
879,rebuffer20/A,rebuffer20/Y,pin,pin,0,1.7414241923474627e-11,1316,1317,1316,1317,A,Y,rebuffer20,BUFx3_ASAP7_75t_R
880,rebuffer21/A,rebuffer21/Y,pin,pin,0,1.4457044936189156e-11,1318,1319,1318,1319,A,Y,rebuffer21,BUFx3_ASAP7_75t_R
881,rebuffer22/A,rebuffer22/Y,pin,pin,0,1.3245326710431547e-11,1320,1321,1320,1321,A,Y,rebuffer22,BUFx2_ASAP7_75t_R
882,rebuffer23/A,rebuffer23/Y,pin,pin,0,2.3339869967275995e-11,1322,1323,1322,1323,A,Y,rebuffer23,BUFx2_ASAP7_75t_R
883,rebuffer24/A,rebuffer24/Y,pin,pin,0,2.2719342032684328e-11,1324,1325,1324,1325,A,Y,rebuffer24,BUFx2_ASAP7_75t_R
884,rebuffer3/A,rebuffer3/Y,pin,pin,0,1.3689066373501202e-11,1326,1327,1326,1327,A,Y,rebuffer3,BUFx3_ASAP7_75t_R
885,rebuffer4/A,rebuffer4/Y,pin,pin,0,1.3504836138267251e-11,1328,1329,1328,1329,A,Y,rebuffer4,BUFx3_ASAP7_75t_R
886,rebuffer5/A,rebuffer5/Y,pin,pin,0,1.819725620189061e-11,1330,1331,1330,1331,A,Y,rebuffer5,BUFx3_ASAP7_75t_R
887,rebuffer6/A,rebuffer6/Y,pin,pin,0,1.3373364915469919e-11,1332,1333,1332,1333,A,Y,rebuffer6,BUFx2_ASAP7_75t_R
888,rebuffer7/A,rebuffer7/Y,pin,pin,0,1.4772296233478418e-11,1334,1335,1334,1335,A,Y,rebuffer7,BUFx2_ASAP7_75t_R
889,rebuffer8/A,rebuffer8/Y,pin,pin,0,1.3190224086578883e-11,1336,1337,1336,1337,A,Y,rebuffer8,BUFx2_ASAP7_75t_R
890,rebuffer9/A,rebuffer9/Y,pin,pin,0,2.3949031993653055e-11,1338,1339,1338,1339,A,Y,rebuffer9,BUFx2_ASAP7_75t_R
891,split25/A,split25/Y,pin,pin,0,2.5051996935254728e-11,1340,1341,1340,1341,A,Y,split25,BUFx2_ASAP7_75t_R
892,_342_/Y,ctrl.state.out\[0\]$_DFF_P_/D,pin,pin,1,-1.0,160,1082,160,1082,,,,
893,_346_/Y,ctrl.state.out\[1\]$_DFF_P_/D,pin,pin,1,-1.0,175,1085,175,1085,,,,
894,_337_/Y,ctrl.state.out\[2\]$_DFF_P_/D,pin,pin,1,-1.0,144,1088,144,1088,,,,
895,_561_/CON,_306_/B,pin,pin,1,5.815143339597947e-15,1009,24,1009,24,,,,
896,_562_/CON,_459_/C,pin,pin,1,4.7440912689152715e-14,1013,577,1013,577,,,,
897,_562_/CON,_306_/A1,pin,pin,1,4.2428351278286584e-14,1013,22,1013,22,,,,
898,_562_/SN,_459_/A1,pin,pin,1,2.8368017028317094e-13,1014,573,1014,573,,,,
899,_562_/SN,_458_/B,pin,pin,1,2.465950891834129e-13,1014,571,1014,571,,,,
900,_562_/SN,_450_/A,pin,pin,1,3.508657665622639e-13,1014,532,1014,532,,,,
901,_562_/SN,_449_/A,pin,pin,1,3.8479123858591046e-13,1014,527,1014,527,,,,
902,_562_/SN,_447_/A,pin,pin,1,3.6687008140613713e-13,1014,516,1014,516,,,,
903,_562_/SN,_441_/A,pin,pin,1,2.8756839032424713e-13,1014,495,1014,495,,,,
904,_562_/SN,_303_/A,pin,pin,1,2.703857374542623e-13,1014,13,1014,13,,,,
905,_563_/CON,split25/A,pin,pin,1,3.683260429510407e-14,1017,1340,1017,1340,,,,
906,_563_/CON,rebuffer23/A,pin,pin,1,1.6814208445709022e-13,1017,1322,1017,1322,,,,
907,_563_/CON,_445_/A,pin,pin,1,1.6221216264742516e-13,1017,510,1017,510,,,,
908,_563_/CON,_305_/B,pin,pin,1,1.6862582836139894e-13,1017,20,1017,20,,,,
909,_563_/SN,_304_/A,pin,pin,1,2.6837662951348373e-15,1018,16,1018,16,,,,
910,_564_/CON,_457_/A1,pin,pin,1,2.3757913496756655e-13,1021,565,1021,565,,,,
911,_564_/CON,_426_/A,pin,pin,1,2.3643595219689784e-13,1021,438,1021,438,,,,
912,_564_/CON,_421_/B,pin,pin,1,2.241706576226396e-13,1021,421,1021,421,,,,
913,_564_/CON,_325_/A1,pin,pin,1,1.8915625359453014e-13,1021,93,1021,93,,,,
914,_564_/CON,_305_/A1,pin,pin,1,2.498826612209321e-13,1021,18,1021,18,,,,
915,_564_/SN,_425_/B,pin,pin,1,6.482775470953439e-14,1022,436,1022,436,,,,
916,_564_/SN,_421_/A1,pin,pin,1,5.38278595958383e-14,1022,419,1022,419,,,,
917,_564_/SN,_413_/A,pin,pin,1,8.673395796065035e-14,1022,389,1022,389,,,,
918,_564_/SN,_325_/A2,pin,pin,1,6.336515920258788e-14,1022,94,1022,94,,,,
919,_565_/CON,_324_/C,pin,pin,1,1.8647691897577534e-13,1025,91,1025,91,,,,
920,_565_/CON,_442_/B,pin,pin,1,1.6538915961587797e-13,1025,499,1025,499,,,,
921,_565_/CON,_425_/A2,pin,pin,1,7.120244335540733e-14,1025,435,1025,435,,,,
922,_565_/CON,_421_/A2,pin,pin,1,9.163358955085675e-14,1025,420,1025,420,,,,
923,_565_/CON,_364_/B,pin,pin,1,1.9970013327447886e-13,1025,212,1025,212,,,,
924,_565_/SN,rebuffer13/A,pin,pin,1,2.5337648916923944e-14,1026,1300,1026,1300,,,,
925,_565_/SN,rebuffer12/A,pin,pin,1,1.9045935618564047e-14,1026,1298,1026,1298,,,,
926,_566_/CON,_442_/A1,pin,pin,1,9.883522629873868e-14,1029,497,1029,497,,,,
927,_566_/CON,_404_/B,pin,pin,1,6.604565933867809e-14,1029,355,1029,355,,,,
928,_566_/CON,_322_/A1,pin,pin,1,8.1770941200935e-14,1029,81,1029,81,,,,
929,_566_/CON,_321_/C,pin,pin,1,7.825076036357266e-14,1029,79,1029,79,,,,
930,_566_/SN,_314_/A,pin,pin,1,5.358692530915655e-15,1030,52,1030,52,,,,
931,_567_/CON,_404_/A2,pin,pin,1,9.431102003954612e-14,1033,354,1033,354,,,,
932,_567_/CON,_320_/B,pin,pin,1,7.421197852205616e-14,1033,74,1033,74,,,,
933,_568_/CON,_405_/B,pin,pin,1,1.0288247169346412e-13,1037,359,1037,359,,,,
934,_568_/CON,_320_/A1,pin,pin,1,1.3421058155885931e-13,1037,72,1037,72,,,,
935,_568_/SN,rebuffer1/A,pin,pin,1,6.665400941282445e-15,1038,1292,1038,1292,,,,
936,_569_/CON,_526_/A2,pin,pin,1,1.307658137588569e-13,1041,825,1041,825,,,,
937,_569_/CON,_524_/A,pin,pin,1,1.0111530346747569e-13,1041,818,1041,818,,,,
938,_569_/CON,_520_/C,pin,pin,1,1.2321162156953697e-13,1041,803,1041,803,,,,
939,_569_/CON,_405_/A2,pin,pin,1,1.458035488134321e-13,1041,358,1041,358,,,,
940,_569_/CON,_319_/B,pin,pin,1,1.3574774984648208e-13,1041,70,1041,70,,,,
941,_570_/CON,_523_/B,pin,pin,1,1.0168513302427977e-13,1045,815,1045,815,,,,
942,_570_/CON,_520_/B,pin,pin,1,7.558781752641312e-14,1045,802,1045,802,,,,
943,_570_/CON,_402_/B,pin,pin,1,1.7233157717684577e-13,1045,346,1045,346,,,,
944,_570_/CON,_397_/A1,pin,pin,1,1.894630014941806e-13,1045,326,1045,326,,,,
945,_570_/CON,_319_/A1,pin,pin,1,1.670326610315673e-13,1045,68,1045,68,,,,
946,_570_/SN,rebuffer20/A,pin,pin,1,9.824628429051276e-15,1046,1316,1046,1316,,,,
947,_571_/CON,_402_/A2,pin,pin,1,1.297449018881902e-13,1049,345,1049,345,,,,
948,_571_/CON,_394_/A1,pin,pin,1,1.307515293952344e-13,1049,315,1049,315,,,,
949,_571_/CON,_312_/B,pin,pin,1,4.5981718866522365e-14,1049,46,1049,46,,,,
950,_572_/CON,_311_/B,pin,pin,1,2.6615108432589092e-14,1053,42,1053,42,,,,
951,_572_/SN,rebuffer10/A,pin,pin,1,1.4286821712109453e-14,1054,1294,1054,1294,,,,
952,_572_/SN,rebuffer9/A,pin,pin,1,1.851305363891921e-14,1054,1338,1054,1338,,,,
953,_572_/SN,_398_/A,pin,pin,1,2.3525823419890367e-14,1054,330,1054,330,,,,
954,_573_/CON,_488_/B,pin,pin,1,2.154017659768484e-14,1057,686,1057,686,,,,
955,_573_/CON,_311_/A2,pin,pin,1,2.8562533740082725e-14,1057,41,1057,41,,,,
956,_573_/SN,rebuffer5/A,pin,pin,1,1.8890738853836322e-14,1058,1330,1058,1330,,,,
957,_574_/CON,_480_/B,pin,pin,1,3.6738126240167326e-14,1061,655,1061,655,,,,
958,_574_/CON,_401_/B,pin,pin,1,7.769652298926163e-14,1061,341,1061,341,,,,
959,_574_/CON,_399_/A1,pin,pin,1,7.034998262102701e-14,1061,333,1061,333,,,,
960,_574_/CON,_309_/B,pin,pin,1,5.732153846634698e-14,1061,34,1061,34,,,,
961,_574_/SN,rebuffer24/A,pin,pin,1,8.590163458755806e-15,1062,1324,1062,1324,,,,
962,_574_/SN,_399_/A2,pin,pin,1,1.914721026586956e-14,1062,334,1062,334,,,,
963,_575_/CON,_479_/B,pin,pin,1,1.643120928489401e-14,1065,651,1065,651,,,,
964,_575_/CON,_401_/C,pin,pin,1,2.1719363029544702e-14,1065,342,1065,342,,,,
965,_560_/CON,_472_/B,pin,pin,1,1.0416462207759117e-13,1006,622,1006,622,,,,
966,_560_/CON,_308_/A,pin,pin,1,1.3301900271371625e-13,1006,30,1006,30,,,,
967,ctrl.state.out\[0\]$_DFF_P_/QN,_297_/A,pin,pin,1,-1.0,1083,0,1083,0,,,,
968,_560_/SN,_466_/A,pin,pin,1,9.357194991174884e-15,1002,600,1002,600,,,,
969,dpath.b_reg.out\[0\]$_DFFE_PP_/QN,_330_/D,pin,pin,1,-1.0,1140,116,1140,116,,,,
970,dpath.b_reg.out\[0\]$_DFFE_PP_/QN,_301_/A,pin,pin,1,-1.0,1140,8,1140,8,,,,
971,dpath.a_reg.out\[9\]$_DFFE_PP_/QN,_347_/A,pin,pin,1,-1.0,1137,176,1137,176,,,,
972,dpath.a_reg.out\[8\]$_DFFE_PP_/QN,_348_/A,pin,pin,1,-1.0,1134,178,1134,178,,,,
973,dpath.a_reg.out\[7\]$_DFFE_PP_/QN,_349_/A,pin,pin,1,-1.0,1131,180,1131,180,,,,
974,dpath.a_reg.out\[6\]$_DFFE_PP_/QN,_350_/A,pin,pin,1,-1.0,1128,182,1128,182,,,,
975,dpath.a_reg.out\[5\]$_DFFE_PP_/QN,_351_/A,pin,pin,1,-1.0,1125,184,1125,184,,,,
976,dpath.a_reg.out\[4\]$_DFFE_PP_/QN,_352_/A,pin,pin,1,-1.0,1122,186,1122,186,,,,
977,dpath.a_reg.out\[3\]$_DFFE_PP_/QN,_353_/A,pin,pin,1,-1.0,1119,188,1119,188,,,,
978,dpath.a_reg.out\[2\]$_DFFE_PP_/QN,_354_/A,pin,pin,1,-1.0,1116,190,1116,190,,,,
979,dpath.a_reg.out\[15\]$_DFFE_PP_/QN,_356_/A,pin,pin,1,-1.0,1110,194,1110,194,,,,
980,dpath.a_reg.out\[14\]$_DFFE_PP_/QN,_357_/A,pin,pin,1,-1.0,1107,196,1107,196,,,,
981,dpath.a_reg.out\[13\]$_DFFE_PP_/QN,_358_/A,pin,pin,1,-1.0,1104,198,1104,198,,,,
982,dpath.a_reg.out\[12\]$_DFFE_PP_/QN,_359_/A,pin,pin,1,-1.0,1101,200,1101,200,,,,
983,dpath.a_reg.out\[11\]$_DFFE_PP_/QN,_360_/A,pin,pin,1,-1.0,1098,202,1098,202,,,,
984,dpath.a_reg.out\[10\]$_DFFE_PP_/QN,_361_/A,pin,pin,1,-1.0,1095,204,1095,204,,,,
985,ctrl.state.out\[2\]$_DFF_P_/QN,_370_/B,pin,pin,1,-1.0,1089,230,1089,230,,,,
986,ctrl.state.out\[2\]$_DFF_P_/QN,_344_/B,pin,pin,1,-1.0,1089,166,1089,166,,,,
987,ctrl.state.out\[2\]$_DFF_P_/QN,_338_/A,pin,pin,1,-1.0,1089,145,1089,145,,,,
988,ctrl.state.out\[2\]$_DFF_P_/QN,_334_/A,pin,pin,1,-1.0,1089,133,1089,133,,,,
989,ctrl.state.out\[1\]$_DFF_P_/QN,_345_/B,pin,pin,1,-1.0,1086,170,1086,170,,,,
990,ctrl.state.out\[1\]$_DFF_P_/QN,_340_/A,pin,pin,1,-1.0,1086,150,1086,150,,,,
991,_561_/SN,_460_/A,pin,pin,1,1.1437306993416357e-13,1010,579,1010,579,,,,
992,_561_/SN,_306_/A2,pin,pin,1,3.3681523146705465e-14,1010,23,1010,23,,,,
993,_561_/SN,_303_/B,pin,pin,1,1.1244143501487266e-13,1010,14,1010,14,,,,
994,_567_/SN,_315_/A,pin,pin,1,4.376401127479052e-15,1034,54,1034,54,,,,
995,_569_/SN,rebuffer18/A,pin,pin,1,1.1743682367976616e-14,1042,1310,1042,1310,,,,
996,_571_/SN,rebuffer15/A,pin,pin,1,4.6854887862397144e-14,1050,1304,1050,1304,,,,
997,_571_/SN,_312_/A1,pin,pin,1,3.7707826498843e-14,1050,44,1050,44,,,,
998,_571_/SN,_310_/C,pin,pin,1,5.3107085379701727e-14,1050,38,1050,38,,,,
999,_575_/SN,_479_/A2,pin,pin,1,1.2955257966938432e-14,1066,650,1066,650,,,,
1000,_575_/SN,_401_/A2,pin,pin,1,1.872137631009872e-14,1066,340,1066,340,,,,
