src,tar,src_type,tar_type,is_net,arc_delay
_0669_/A,_0669_/Y,pin,pin,0,1.3496884165853373e-11
_0669_/B,_0669_/Y,pin,pin,0,1.0076464836139554e-11
_0670_/A1,_0670_/Y,pin,pin,0,1.759421601466027e-11
_0670_/A2,_0670_/Y,pin,pin,0,1.6009266828875823e-11
_0670_/B,_0670_/Y,pin,pin,0,1.6340460234909315e-11
_0671_/A,_0671_/Y,pin,pin,0,1.3123235137468825e-11
_0671_/B,_0671_/Y,pin,pin,0,9.735650653708294e-12
_0672_/A1,_0672_/Y,pin,pin,0,1.59307324276714e-11
_0672_/A2,_0672_/Y,pin,pin,0,1.864252849315129e-11
_0672_/B,_0672_/Y,pin,pin,0,1.6449983736288587e-11
_0673_/A,_0673_/Y,pin,pin,0,1.3248407579324883e-11
_0673_/B,_0673_/Y,pin,pin,0,9.89723320660163e-12
_0674_/A1,_0674_/Y,pin,pin,0,1.761001414135599e-11
_0674_/A2,_0674_/Y,pin,pin,0,1.595857473946083e-11
_0674_/B,_0674_/Y,pin,pin,0,1.6298002877834783e-11
_0675_/A,_0675_/Y,pin,pin,0,1.4459405027478223e-11
_0675_/B,_0675_/Y,pin,pin,0,1.0524818863655305e-11
_0676_/A1,_0676_/Y,pin,pin,0,1.5773845771227535e-11
_0676_/A2,_0676_/Y,pin,pin,0,1.8471602719616342e-11
_0676_/B,_0676_/Y,pin,pin,0,1.6577527545136306e-11
_0677_/A,_0677_/Y,pin,pin,0,1.3151479037742941e-11
_0677_/B,_0677_/Y,pin,pin,0,9.909602652347083e-12
_0678_/A1,_0678_/Y,pin,pin,0,1.7732777052303916e-11
_0678_/A2,_0678_/Y,pin,pin,0,1.6021127133281077e-11
_0678_/B,_0678_/Y,pin,pin,0,1.6419612197671185e-11
_0679_/B,_0679_/Y,pin,pin,0,2.0315310197971392e-11
_0679_/C,_0679_/Y,pin,pin,0,2.217719237418425e-11
_0679_/A,_0679_/Y,pin,pin,0,1.679175375135511e-11
_0680_/A,_0680_/Y,pin,pin,0,2.8299685511656847e-11
_0680_/B,_0680_/Y,pin,pin,0,2.890526533405602e-11
_0680_/C,_0680_/Y,pin,pin,0,3.0038530690612575e-11
_0681_/A,_0681_/Y,pin,pin,0,2.1778814862649654e-11
_0682_/A,_0682_/Y,pin,pin,0,2.9817020380518144e-11
_0682_/B,_0682_/Y,pin,pin,0,3.237418666479641e-11
_0682_/C,_0682_/Y,pin,pin,0,3.383872695938983e-11
_0682_/D,_0682_/Y,pin,pin,0,3.4160615308698183e-11
_0683_/A1,_0683_/Y,pin,pin,0,1.1854552929568829e-11
_0683_/A2,_0683_/Y,pin,pin,0,1.1427836975330674e-11
_0683_/B1,_0683_/Y,pin,pin,0,1.1299184678181806e-11
_0683_/B2,_0683_/Y,pin,pin,0,1.1609725333872056e-11
_0684_/A,_0684_/Y,pin,pin,0,2.450554342781075e-11
_0684_/B,_0684_/Y,pin,pin,0,2.917691782622356e-11
_0685_/A,_0685_/Y,pin,pin,0,1.2339784576098634e-11
_0686_/A1,_0686_/Y,pin,pin,0,2.241880986408873e-11
_0686_/A2,_0686_/Y,pin,pin,0,2.3982949307055357e-11
_0686_/B,_0686_/Y,pin,pin,0,2.2152307765921364e-11
_0687_/A,_0687_/Y,pin,pin,0,1.8729306300313553e-11
_0687_/B,_0687_/Y,pin,pin,0,1.6704039193515818e-11
_0688_/A,_0688_/Y,pin,pin,0,2.0632946740040126e-11
_0688_/B,_0688_/Y,pin,pin,0,2.0823088045518467e-11
_0689_/A,_0689_/Y,pin,pin,0,3.6629439065238856e-11
_0689_/B,_0689_/Y,pin,pin,0,2.892541761667644e-11
_0690_/A1,_0690_/Y,pin,pin,0,4.025337355106906e-11
_0690_/A2,_0690_/Y,pin,pin,0,3.651731694809257e-11
_0690_/B,_0690_/Y,pin,pin,0,3.540289589265555e-11
_0690_/C,_0690_/Y,pin,pin,0,3.448152874341304e-11
_0691_/A,_0691_/Y,pin,pin,0,2.4220887448467288e-11
_0691_/B,_0691_/Y,pin,pin,0,2.7506502284224688e-11
_0692_/A,_0692_/Y,pin,pin,0,2.8161677850802036e-11
_0692_/B,_0692_/Y,pin,pin,0,2.74169315722661e-11
_0692_/C,_0692_/Y,pin,pin,0,2.7309772498984586e-11
_0692_/D,_0692_/Y,pin,pin,0,2.771262733181068e-11
_0693_/A,_0693_/Y,pin,pin,0,2.1365799754424764e-11
_0694_/A1,_0694_/Y,pin,pin,0,1.6018261370098763e-11
_0694_/A2,_0694_/Y,pin,pin,0,1.6463197125005102e-11
_0694_/B,_0694_/Y,pin,pin,0,1.7657384235314488e-11
_0695_/A1,_0695_/Y,pin,pin,0,1.8416893010630986e-11
_0695_/A2,_0695_/Y,pin,pin,0,1.8974065374433025e-11
_0695_/B,_0695_/Y,pin,pin,0,1.6985466852470488e-11
_0696_/A,_0696_/Y,pin,pin,0,2.028594306424658e-11
_0697_/A1,_0697_/Y,pin,pin,0,1.6536109287423884e-11
_0697_/A2,_0697_/Y,pin,pin,0,1.5587984028564428e-11
_0697_/B,_0697_/Y,pin,pin,0,1.6380981640584658e-11
_0698_/A,_0698_/Y,pin,pin,0,1.9744586174375023e-11
_0699_/A1,_0699_/Y,pin,pin,0,2.3762056558518374e-11
_0699_/A2,_0699_/Y,pin,pin,0,2.1298952185277997e-11
_0699_/B,_0699_/Y,pin,pin,0,2.4478755827894716e-11
_0699_/C,_0699_/Y,pin,pin,0,2.8566931806195406e-11
_0700_/A,_0700_/Y,pin,pin,0,2.7345349942753394e-11
_0700_/B,_0700_/Y,pin,pin,0,2.3718308567177715e-11
_0701_/A,_0701_/Y,pin,pin,0,1.8874245916178367e-11
_0702_/A1,_0702_/Y,pin,pin,0,1.312168516204304e-11
_0702_/A2,_0702_/Y,pin,pin,0,9.857009306002418e-12
_0702_/B,_0702_/Y,pin,pin,0,1.1929785284636729e-11
_0703_/A,_0703_/Y,pin,pin,0,2.521064086657976e-11
_0704_/A,_0704_/Y,pin,pin,0,3.1747934142734024e-11
_0704_/B,_0704_/Y,pin,pin,0,3.758110836415973e-11
_0704_/C,_0704_/Y,pin,pin,0,3.428006142836004e-11
_0704_/D,_0704_/Y,pin,pin,0,3.49923909293004e-11
_0705_/A,_0705_/Y,pin,pin,0,1.9941222284547422e-11
_0706_/A1,_0706_/Y,pin,pin,0,8.573399802591641e-12
_0706_/A2,_0706_/Y,pin,pin,0,9.350785770689818e-12
_0706_/B,_0706_/Y,pin,pin,0,1.0171434874917118e-11
_0707_/A,_0707_/Y,pin,pin,0,1.924947527764953e-11
_0707_/B,_0707_/Y,pin,pin,0,1.619763871640867e-11
_0708_/A1,_0708_/Y,pin,pin,0,2.030365632565978e-11
_0708_/A2,_0708_/Y,pin,pin,0,1.911750792393807e-11
_0708_/B,_0708_/Y,pin,pin,0,2.0341183598615586e-11
_0709_/A,_0709_/Y,pin,pin,0,1.357554606923328e-11
_0710_/A1,_0710_/Y,pin,pin,0,1.3204903316632599e-11
_0710_/A2,_0710_/Y,pin,pin,0,9.717580906620782e-12
_0710_/B,_0710_/Y,pin,pin,0,1.0567428876395724e-11
_0711_/A1,_0711_/Y,pin,pin,0,2.6730329755197957e-11
_0711_/A2,_0711_/Y,pin,pin,0,1.5945939013661814e-11
_0711_/B,_0711_/Y,pin,pin,0,1.8417000563486496e-11
_0712_/A,_0712_/Y,pin,pin,0,2.24245743501994e-11
_0712_/B,_0712_/Y,pin,pin,0,1.930170433206424e-11
_0713_/A1,_0713_/Y,pin,pin,0,8.578912753798296e-12
_0713_/A2,_0713_/Y,pin,pin,0,8.142255966681056e-12
_0713_/B,_0713_/Y,pin,pin,0,1.0155616798901423e-11
_0714_/A1,_0714_/Y,pin,pin,0,1.7642260916050923e-11
_0714_/A2,_0714_/Y,pin,pin,0,1.588040983435679e-11
_0714_/B,_0714_/Y,pin,pin,0,1.667192425780506e-11
_0715_/A,_0715_/Y,pin,pin,0,2.196094348039246e-11
_0716_/B,_0716_/Y,pin,pin,0,1.9429333142362282e-11
_0716_/C,_0716_/Y,pin,pin,0,2.3820601741109115e-11
_0716_/A,_0716_/Y,pin,pin,0,1.8364249357305518e-11
_0717_/A,_0717_/Y,pin,pin,0,2.7417191780787498e-11
_0717_/B,_0717_/Y,pin,pin,0,2.5440857753800117e-11
_0717_/C,_0717_/Y,pin,pin,0,2.6573833411536185e-11
