src,tar,src_type,tar_type
_19370_/A,_19370_,pin,cell
_19370_,_19370_/Y,cell,pin
_19371_/A,_19371_,pin,cell
_19371_,_19371_/Y,cell,pin
_19372_/A,_19372_,pin,cell
_19372_/B,_19372_,pin,cell
_19372_,_19372_/Y,cell,pin
_19373_/A1,_19373_,pin,cell
_19373_/A2,_19373_,pin,cell
_19373_/B,_19373_,pin,cell
_19373_/C,_19373_,pin,cell
_19373_,_19373_/Y,cell,pin
_19374_/A,_19374_,pin,cell
_19374_,_19374_/Y,cell,pin
_19375_/A,_19375_,pin,cell
_19375_/B,_19375_,pin,cell
_19375_,_19375_/Y,cell,pin
_19376_/A1,_19376_,pin,cell
_19376_/A2,_19376_,pin,cell
_19376_/B,_19376_,pin,cell
_19376_/C,_19376_,pin,cell
_19376_,_19376_/Y,cell,pin
_19377_/A,_19377_,pin,cell
_19377_/B,_19377_,pin,cell
_19377_/C,_19377_,pin,cell
_19377_,_19377_/Y,cell,pin
_19378_/A,_19378_,pin,cell
_19378_/B,_19378_,pin,cell
_19378_/C,_19378_,pin,cell
_19378_,_19378_/Y,cell,pin
_19379_/A,_19379_,pin,cell
_19379_,_19379_/Y,cell,pin
_19380_/A,_19380_,pin,cell
_19380_,_19380_/Y,cell,pin
_19381_/A,_19381_,pin,cell
_19381_,_19381_/Y,cell,pin
_19382_/A,_19382_,pin,cell
_19382_,_19382_/Y,cell,pin
_19383_/A,_19383_,pin,cell
_19383_,_19383_/Y,cell,pin
_19384_/A,_19384_,pin,cell
_19384_,_19384_/Y,cell,pin
_19385_/A,_19385_,pin,cell
_19385_/B,_19385_,pin,cell
_19385_,_19385_/Y,cell,pin
_19386_/A,_19386_,pin,cell
_19386_,_19386_/Y,cell,pin
_19387_/A,_19387_,pin,cell
_19387_,_19387_/Y,cell,pin
_19388_/A,_19388_,pin,cell
_19388_,_19388_/Y,cell,pin
_19389_/A,_19389_,pin,cell
_19389_,_19389_/Y,cell,pin
_19390_/A,_19390_,pin,cell
_19390_,_19390_/Y,cell,pin
_19391_/A,_19391_,pin,cell
_19391_,_19391_/Y,cell,pin
_19392_/A,_19392_,pin,cell
_19392_/B,_19392_,pin,cell
_19392_,_19392_/Y,cell,pin
_19393_/A1,_19393_,pin,cell
_19393_/A2,_19393_,pin,cell
