src,tar,src_type,tar_type
_06462_/A0,_06462_,pin,cell
_06462_/A1,_06462_,pin,cell
_06462_/A2,_06462_,pin,cell
_06462_/A3,_06462_,pin,cell
_06462_/S0,_06462_,pin,cell
_06462_/S1,_06462_,pin,cell
_06462_,_06462_/X,cell,pin
_06463_/A1,_06463_,pin,cell
_06463_/A2,_06463_,pin,cell
_06463_/B1,_06463_,pin,cell
_06463_,_06463_/Y,cell,pin
_06466_/A0,_06466_,pin,cell
_06466_/A1,_06466_,pin,cell
_06466_/A2,_06466_,pin,cell
_06466_/A3,_06466_,pin,cell
_06466_/S0,_06466_,pin,cell
_06466_/S1,_06466_,pin,cell
_06466_,_06466_/X,cell,pin
_06467_/A1,_06467_,pin,cell
_06467_/A2,_06467_,pin,cell
_06467_/B1,_06467_,pin,cell
_06467_,_06467_/Y,cell,pin
_06468_/A1,_06468_,pin,cell
_06468_/A2,_06468_,pin,cell
_06468_/B1,_06468_,pin,cell
_06468_,_06468_/Y,cell,pin
_06470_/A1,_06470_,pin,cell
_06470_/A2,_06470_,pin,cell
_06470_/B1,_06470_,pin,cell
_06470_,_06470_/Y,cell,pin
_06475_/A1,_06475_,pin,cell
_06475_/A2,_06475_,pin,cell
_06475_/B1,_06475_,pin,cell
_06475_/B2,_06475_,pin,cell
_06475_/C1,_06475_,pin,cell
_06475_,_06475_/Y,cell,pin
_06476_/A0,_06476_,pin,cell
_06476_/A1,_06476_,pin,cell
_06476_/S,_06476_,pin,cell
_06476_,_06476_/X,cell,pin
_06477_/A1,_06477_,pin,cell
_06477_/A2,_06477_,pin,cell
_06477_/B1,_06477_,pin,cell
_06477_,_06477_/Y,cell,pin
_06480_/A1,_06480_,pin,cell
_06480_/A2,_06480_,pin,cell
_06480_/B1,_06480_,pin,cell
_06480_,_06480_/Y,cell,pin
_06482_/A0,_06482_,pin,cell
_06482_/A1,_06482_,pin,cell
_06482_/A2,_06482_,pin,cell
_06482_/A3,_06482_,pin,cell
_06482_/S0,_06482_,pin,cell
_06482_/S1,_06482_,pin,cell
_06482_,_06482_/X,cell,pin
_06483_/A1,_06483_,pin,cell
_06483_/A2,_06483_,pin,cell
_06483_/B1,_06483_,pin,cell
_06483_,_06483_/Y,cell,pin
_06484_/A1,_06484_,pin,cell
_06484_/A2,_06484_,pin,cell
_06484_/B1,_06484_,pin,cell
_06484_,_06484_/Y,cell,pin
_06485_/A1,_06485_,pin,cell
_06485_/A2,_06485_,pin,cell
_06485_/A3,_06485_,pin,cell
_06485_/B1,_06485_,pin,cell
_06485_/B2,_06485_,pin,cell
_06485_,_06485_/X,cell,pin
_06486_/A,_06486_,pin,cell
_06486_,_06486_/Y,cell,pin
_06490_/A1,_06490_,pin,cell
_06490_/A2,_06490_,pin,cell
_06490_/B1,_06490_,pin,cell
_06490_/C1,_06490_,pin,cell
_06490_/D1,_06490_,pin,cell
_06490_,_06490_/Y,cell,pin
_06495_/A,_06495_,pin,cell
_06495_/B,_06495_,pin,cell
_06495_,_06495_/Y,cell,pin
_06499_/A0,_06499_,pin,cell
_06499_/A1,_06499_,pin,cell
_06499_/A2,_06499_,pin,cell
_06499_/A3,_06499_,pin,cell
_06499_/S0,_06499_,pin,cell
_06499_/S1,_06499_,pin,cell
_06499_,_06499_/X,cell,pin
_06502_/A0,_06502_,pin,cell
_06502_/A1,_06502_,pin,cell
_06502_/A2,_06502_,pin,cell
_06502_/A3,_06502_,pin,cell
_06502_/S0,_06502_,pin,cell
_06502_/S1,_06502_,pin,cell
_06502_,_06502_/X,cell,pin
_06503_/A0,_06503_,pin,cell
_06503_/A1,_06503_,pin,cell
_06503_/A2,_06503_,pin,cell
