src,tar,src_type,tar_type,is_net,arc_delay
_08608_/A,_08608_/Y,pin,pin,0,1.5833734323678073e-10
_08608_/B,_08608_/Y,pin,pin,0,1.2970413632018563e-10
_08608_/C,_08608_/Y,pin,pin,0,2.2486001949317824e-10
_08609_/A1,_08609_/Y,pin,pin,0,2.885489347459469e-10
_08609_/A2,_08609_/Y,pin,pin,0,3.116558677795922e-10
_08609_/B1,_08609_/Y,pin,pin,0,3.55670409790676e-10
_08610_/A,_08610_/Y,pin,pin,0,2.1406251771161067e-10
_08610_/B,_08610_/Y,pin,pin,0,1.2060316634254775e-10
_08610_/C,_08610_/Y,pin,pin,0,1.6448878370489695e-10
_08611_/A,_08611_/Y,pin,pin,0,1.8340136354044745e-10
_08611_/B,_08611_/Y,pin,pin,0,1.3854255243028746e-10
_08611_/C,_08611_/Y,pin,pin,0,1.4112006008204503e-10
_08612_/A,_08612_/Y,pin,pin,0,1.3643026985921125e-10
_08612_/B,_08612_/Y,pin,pin,0,1.9711758614260333e-10
_08612_/C,_08612_/Y,pin,pin,0,1.520988612835339e-10
_08613_/A1,_08613_/Y,pin,pin,0,2.244431446252193e-10
_08613_/A2,_08613_/Y,pin,pin,0,2.1640116087962014e-10
_08613_/B1,_08613_/Y,pin,pin,0,1.5563050848044213e-10
_08614_/A,_08614_/Y,pin,pin,0,1.0099301950283746e-10
_08614_/B,_08614_/Y,pin,pin,0,1.5157185229153214e-10
_08614_/C,_08614_/Y,pin,pin,0,1.1560558760281836e-10
_08615_/A1,_08615_/Y,pin,pin,0,2.1476490030813977e-10
_08615_/A2,_08615_/Y,pin,pin,0,2.616000471800106e-10
_08615_/B1,_08615_/Y,pin,pin,0,1.1773629293720944e-10
_08615_/C1,_08615_/Y,pin,pin,0,2.373660712429171e-10
_08616_/A1,_08616_/Y,pin,pin,0,2.5208365950213363e-10
_08616_/A2,_08616_/Y,pin,pin,0,1.7035940713672204e-10
_08616_/B1,_08616_/Y,pin,pin,0,1.656920572967735e-10
_08617_/A,_08617_/Y,pin,pin,0,8.016351471518135e-11
_08617_/B,_08617_/Y,pin,pin,0,1.0400044714309331e-10
_08618_/A1,_08618_/Y,pin,pin,0,1.8548615421387638e-10
_08618_/A2,_08618_/Y,pin,pin,0,1.823573930748168e-10
_08618_/B1,_08618_/Y,pin,pin,0,1.0883430962005392e-10
_08619_/A1_N,_08619_/Y,pin,pin,0,1.4883379251262596e-10
_08619_/A2_N,_08619_/Y,pin,pin,0,1.9966558961748149e-10
_08619_/B1,_08619_/Y,pin,pin,0,1.9150862839989458e-10
_08619_/B2,_08619_/Y,pin,pin,0,2.85598628080308e-10
_08620_/A,_08620_/X,pin,pin,0,1.811923944217142e-10
_08620_/B,_08620_/X,pin,pin,0,2.728889891834285e-10
_08620_/C,_08620_/X,pin,pin,0,2.462121062585254e-10
_08621_/A1,_08621_/X,pin,pin,0,2.836868240319035e-10
_08621_/A2,_08621_/X,pin,pin,0,3.071246590380383e-10
_08621_/B1,_08621_/X,pin,pin,0,2.5908597489632257e-10
_08622_/A,_08622_/Y,pin,pin,0,2.406892185558007e-10
_08622_/B,_08622_/Y,pin,pin,0,2.44182951636418e-10
_08623_/A1,_08623_/Y,pin,pin,0,2.179734726048821e-10
_08623_/A2,_08623_/Y,pin,pin,0,2.6781948880838513e-10
_08623_/B1,_08623_/Y,pin,pin,0,2.231985846146145e-10
_08623_/C1,_08623_/Y,pin,pin,0,1.825905954211393e-10
_08624_/A1,_08624_/Y,pin,pin,0,2.693493761363186e-10
_08624_/A2,_08624_/Y,pin,pin,0,3.1315855464342235e-10
_08624_/B1,_08624_/Y,pin,pin,0,2.8603988622144527e-10
_08624_/C1,_08624_/Y,pin,pin,0,3.2752192624663223e-10
_08625_/A1,_08625_/Y,pin,pin,0,3.4609262677953723e-10
_08625_/A2,_08625_/Y,pin,pin,0,2.9764915532304315e-10
_08625_/B1,_08625_/Y,pin,pin,0,2.8050611833307926e-10
_08625_/C1,_08625_/Y,pin,pin,0,3.3102384722205613e-10
_08626_/A1,_08626_/Y,pin,pin,0,3.631807632409334e-10
_08626_/A2,_08626_/Y,pin,pin,0,2.8962243714403257e-10
_08626_/B1,_08626_/Y,pin,pin,0,2.900677198436341e-10
_08627_/A,_08627_/Y,pin,pin,0,1.8459726802699805e-10
_08628_/A1,_08628_/X,pin,pin,0,1.843986074945292e-10
_08628_/A2,_08628_/X,pin,pin,0,1.837809765481424e-10
_08628_/B1,_08628_/X,pin,pin,0,1.6685364201407538e-10
_08629_/A1,_08629_/Y,pin,pin,0,2.0639888409501594e-10
_08629_/A2,_08629_/Y,pin,pin,0,1.891358875072413e-10
_08629_/B1,_08629_/Y,pin,pin,0,1.7734852475470575e-10
_08630_/A,_08630_/Y,pin,pin,0,8.472251372682038e-11
_08630_/B,_08630_/Y,pin,pin,0,1.0632997954340695e-10
_08630_/C,_08630_/Y,pin,pin,0,1.0800659672183244e-10
_08631_/A,_08631_/Y,pin,pin,0,1.5667961372756167e-10
_08631_/B,_08631_/Y,pin,pin,0,1.5937438868629528e-10
_08632_/A1,_08632_/Y,pin,pin,0,3.2663857729708923e-10
_08632_/A2,_08632_/Y,pin,pin,0,2.3611312904847637e-10
_08632_/B1,_08632_/Y,pin,pin,0,2.8372124094566686e-10
_08633_/A,_08633_/Y,pin,pin,0,1.934736953979055e-10
_08633_/B,_08633_/Y,pin,pin,0,2.7743196628904343e-10
_08634_/A,_08634_/Y,pin,pin,0,1.0256504673344935e-10
_08634_/B,_08634_/Y,pin,pin,0,2.6422219967514593e-10
_08635_/A1,_08635_/Y,pin,pin,0,1.223843110187417e-10
_08635_/A2,_08635_/Y,pin,pin,0,2.0241927578545926e-10
_08635_/B1,_08635_/Y,pin,pin,0,1.3585217673028893e-10
_08636_/A,_08636_/Y,pin,pin,0,4.192370339772822e-10
_08636_/B,_08636_/Y,pin,pin,0,1.8867647721965142e-10
_08637_/A1,_08637_/Y,pin,pin,0,4.622515703545105e-10
_08637_/A2,_08637_/Y,pin,pin,0,4.85164963759388e-10
_08637_/B1,_08637_/Y,pin,pin,0,4.2528910948469445e-10
_08637_/B2,_08637_/Y,pin,pin,0,4.477850312767373e-10
_08637_/C1,_08637_/Y,pin,pin,0,3.9083708491816083e-10
_08638_/A,_08638_/X,pin,pin,0,1.6968888794099968e-10
_08638_/B,_08638_/X,pin,pin,0,2.3894392020551436e-10
_08639_/A1,_08639_/Y,pin,pin,0,2.6809723885357073e-10
_08639_/A2,_08639_/Y,pin,pin,0,2.911980656605806e-10
_08639_/B1,_08639_/Y,pin,pin,0,3.1511557252450473e-10
_08640_/A1,_08640_/Y,pin,pin,0,2.772924945215749e-10
_08640_/A2,_08640_/Y,pin,pin,0,2.8132496332489154e-10
_08640_/B1_N,_08640_/Y,pin,pin,0,2.7411445335800977e-10
_08641_/A0,_08641_/X,pin,pin,0,7.111529698455854e-10
_08641_/A1,_08641_/X,pin,pin,0,6.868898783096711e-10
_08641_/A2,_08641_/X,pin,pin,0,6.511235439710106e-10
_08641_/A3,_08641_/X,pin,pin,0,7.052627926107391e-10
_08641_/S0,_08641_/X,pin,pin,0,8.158864139851119e-10
_08641_/S1,_08641_/X,pin,pin,0,5.006478565050543e-10
_08642_/A,_08642_/Y,pin,pin,0,1.393229837054477e-10
_08642_/B,_08642_/Y,pin,pin,0,1.0360159258260282e-10
_08643_/A,_08643_/Y,pin,pin,0,9.851769400270882e-11
_08643_/B,_08643_/Y,pin,pin,0,1.070242713896441e-10
_08644_/A1,_08644_/Y,pin,pin,0,1.8293470904762188e-10
_08644_/A2,_08644_/Y,pin,pin,0,1.7749021696822354e-10
_08644_/B1,_08644_/Y,pin,pin,0,9.719872823277242e-11
_08644_/C1,_08644_/Y,pin,pin,0,1.843790814470836e-10
_08645_/A1,_08645_/Y,pin,pin,0,1.5903707517583854e-10
_08645_/A2,_08645_/Y,pin,pin,0,2.204160881591477e-10
_08645_/B1,_08645_/Y,pin,pin,0,2.2220773832071217e-10
_08646_/A1,_08646_/Y,pin,pin,0,3.831087669325939e-10
_08646_/A2,_08646_/Y,pin,pin,0,2.157628520293997e-10
_08646_/B1,_08646_/Y,pin,pin,0,2.079914435126895e-10
_08646_/C1,_08646_/Y,pin,pin,0,1.379253239397471e-10
_08647_/A,_08647_/Y,pin,pin,0,1.0513529630218343e-10
_08647_/B,_08647_/Y,pin,pin,0,1.2398443383077051e-10
_08648_/A,_08648_/Y,pin,pin,0,1.3446875557487914e-10
_08648_/B,_08648_/Y,pin,pin,0,9.597119626780781e-11
_08649_/A,_08649_/Y,pin,pin,0,1.781469000095015e-10
_08649_/B,_08649_/Y,pin,pin,0,8.89641416090825e-11
_08650_/A1,_08650_/Y,pin,pin,0,2.4898885730983977e-10
_08650_/A2,_08650_/Y,pin,pin,0,2.0179997950453554e-10
_08650_/B1,_08650_/Y,pin,pin,0,1.4166974537932475e-10
_08651_/A1,_08651_/Y,pin,pin,0,3.898691369741414e-10
_08651_/A2,_08651_/Y,pin,pin,0,2.3704224694220954e-10
_08651_/B1,_08651_/Y,pin,pin,0,2.0544915768638816e-10
_08651_/C1,_08651_/Y,pin,pin,0,1.400729116030064e-10
_08652_/A1,_08652_/Y,pin,pin,0,3.611233256872737e-10
_08652_/A2,_08652_/Y,pin,pin,0,1.9544524332282265e-10
_08652_/B1,_08652_/Y,pin,pin,0,1.901083457322983e-10
_08652_/C1,_08652_/Y,pin,pin,0,1.3942413890077887e-10
_08653_/A,_08653_/X,pin,pin,0,2.517545061309079e-10
_08653_/B,_08653_/X,pin,pin,0,2.61112742538927e-10
_08654_/A,_08654_/Y,pin,pin,0,2.1677010186849088e-10
_08654_/B,_08654_/Y,pin,pin,0,1.873051019840588e-10
_08654_/C,_08654_/Y,pin,pin,0,1.935825943988334e-10
_08655_/A,_08655_/Y,pin,pin,0,1.1297431046219941e-10
_08655_/B,_08655_/Y,pin,pin,0,1.7097182003489308e-10
_08656_/A1,_08656_/Y,pin,pin,0,1.8035886673040125e-10
_08656_/A2,_08656_/Y,pin,pin,0,2.0922318044735988e-10
_08656_/B1,_08656_/Y,pin,pin,0,1.1553021039834022e-10
_08656_/C1,_08656_/Y,pin,pin,0,1.7929328854915383e-10
_08657_/A1,_08657_/Y,pin,pin,0,2.700858425797037e-10
_08657_/A2,_08657_/Y,pin,pin,0,1.7767044779848362e-10
_08657_/B1,_08657_/Y,pin,pin,0,1.4296919204070946e-10
_08657_/C1,_08657_/Y,pin,pin,0,1.415385864067531e-10
_08658_/A,_08658_/X,pin,pin,0,2.6739932490471574e-10
_08658_/B,_08658_/X,pin,pin,0,2.887776962001709e-10
_08658_/C,_08658_/X,pin,pin,0,2.7605459584911785e-10
_08659_/A1,_08659_/Y,pin,pin,0,3.2332295174519743e-10
_08659_/A2,_08659_/Y,pin,pin,0,2.5061699937545256e-10
_08659_/B1,_08659_/Y,pin,pin,0,2.1078178091826771e-10
_08660_/A,_08660_/Y,pin,pin,0,1.852579895045281e-10
_08661_/A1,_08661_/X,pin,pin,0,1.9991677757680293e-10
_08661_/A2,_08661_/X,pin,pin,0,2.1883184153637103e-10
_08661_/B1,_08661_/X,pin,pin,0,1.8267312662523238e-10
_08662_/A1,_08662_/Y,pin,pin,0,3.0612043455668925e-10
_08662_/A2,_08662_/Y,pin,pin,0,1.904944396668995e-10
_08662_/B1,_08662_/Y,pin,pin,0,2.269532062282309e-10
_08663_/A,_08663_/Y,pin,pin,0,9.698387926082574e-11
_08663_/B,_08663_/Y,pin,pin,0,2.5884125398611957e-10
_08664_/A1,_08664_/Y,pin,pin,0,1.3731428494256903e-10
_08664_/A2,_08664_/Y,pin,pin,0,2.0522697430358505e-10
_08664_/B1,_08664_/Y,pin,pin,0,1.377555292059185e-10
_08665_/A,_08665_/Y,pin,pin,0,1.5457174429300835e-10
_08665_/B,_08665_/Y,pin,pin,0,7.415291991552664e-11
_08666_/A1,_08666_/Y,pin,pin,0,4.252998508924577e-10
_08666_/A2,_08666_/Y,pin,pin,0,1.8896649522925912e-10
_08666_/B1,_08666_/Y,pin,pin,0,1.749834582787102e-10
_08666_/B2,_08666_/Y,pin,pin,0,1.6919030065842833e-10
_08667_/A1,_08667_/Y,pin,pin,0,3.2343772105036805e-10
_08667_/A2,_08667_/Y,pin,pin,0,3.584520180677231e-10
_08667_/B1,_08667_/Y,pin,pin,0,3.366333878318528e-10
_08667_/C1,_08667_/Y,pin,pin,0,2.6667587582629437e-10
_08668_/A,_08668_/Y,pin,pin,0,1.1346489720009956e-10
_08668_/B,_08668_/Y,pin,pin,0,1.1652004361373258e-10
_08669_/A1,_08669_/Y,pin,pin,0,1.9625157055003228e-10
_08669_/A2,_08669_/Y,pin,pin,0,2.3369700619113587e-10
_08669_/A3,_08669_/Y,pin,pin,0,2.8000976537434497e-10
_08669_/B1,_08669_/Y,pin,pin,0,1.986529690745087e-10
_08670_/A,_08670_/Y,pin,pin,0,3.431429307365619e-10
_08670_/B,_08670_/Y,pin,pin,0,2.387639530532226e-10
_08671_/A,_08671_/Y,pin,pin,0,1.420561029918943e-10
_08671_/B,_08671_/Y,pin,pin,0,9.270866019317481e-11
_08672_/A1,_08672_/Y,pin,pin,0,2.780765340215652e-10
_08672_/A2,_08672_/Y,pin,pin,0,2.044446001381317e-10
_08672_/B1,_08672_/Y,pin,pin,0,1.270355903804088e-10
_08672_/C1,_08672_/Y,pin,pin,0,1.1434588692571523e-10
_08673_/A1,_08673_/Y,pin,pin,0,2.5361421296388187e-10
_08673_/A2,_08673_/Y,pin,pin,0,1.7726393963801712e-10
_08673_/B1,_08673_/Y,pin,pin,0,1.1160639079577095e-10
_08674_/A1,_08674_/Y,pin,pin,0,1.5045663326329617e-10
_08674_/A2,_08674_/Y,pin,pin,0,1.6644199907211998e-10
_08674_/B1,_08674_/Y,pin,pin,0,1.1592481141686761e-10
_08675_/A,_08675_/Y,pin,pin,0,2.481849170621331e-10
_08675_/B,_08675_/Y,pin,pin,0,9.902098585534702e-11
_08675_/C,_08675_/Y,pin,pin,0,1.9119655858546025e-10
_08676_/A1,_08676_/Y,pin,pin,0,2.078948402317593e-10
_08676_/A2,_08676_/Y,pin,pin,0,3.340756560277214e-10
_08676_/B1_N,_08676_/Y,pin,pin,0,2.377696095567927e-10
_08677_/A,_08677_/Y,pin,pin,0,8.407620433192875e-11
_08677_/B,_08677_/Y,pin,pin,0,1.6758668064387194e-10
_08677_/C,_08677_/Y,pin,pin,0,1.1660367116306247e-10
_08678_/A1,_08678_/Y,pin,pin,0,2.46238057721726e-10
_08678_/A2,_08678_/Y,pin,pin,0,2.5920560142722593e-10
_08678_/B1_N,_08678_/Y,pin,pin,0,2.6585555978897446e-10
_08679_/A0,_08679_/Y,pin,pin,0,2.454628722503571e-10
_08679_/A1,_08679_/Y,pin,pin,0,2.4456642266912354e-10
_08679_/S,_08679_/Y,pin,pin,0,2.7647656386520225e-10
_08680_/A0,_08680_/Y,pin,pin,0,2.1179122344783252e-10
_08680_/A1,_08680_/Y,pin,pin,0,2.11687639639635e-10
_08680_/S,_08680_/Y,pin,pin,0,3.5786218433031536e-10
_08681_/A1,_08681_/Y,pin,pin,0,2.1302094810327077e-10
_08681_/A2,_08681_/Y,pin,pin,0,2.5932195280020665e-10
_08681_/B1,_08681_/Y,pin,pin,0,2.159326328854405e-10
_08681_/C1,_08681_/Y,pin,pin,0,2.6714111478476354e-10
_08682_/A1,_08682_/Y,pin,pin,0,3.436343987139878e-10
_08682_/A2,_08682_/Y,pin,pin,0,2.998444825763613e-10
_08682_/B1,_08682_/Y,pin,pin,0,2.8811306118647906e-10
_08682_/C1,_08682_/Y,pin,pin,0,3.1172253667222094e-10
_08683_/A,_08683_/Y,pin,pin,0,4.129180330991744e-10
_08683_/B,_08683_/Y,pin,pin,0,3.166717721381218e-10
_08683_/C,_08683_/Y,pin,pin,0,3.143051652276796e-10
_08684_/A1,_08684_/Y,pin,pin,0,4.022448207852136e-10
_08684_/A2,_08684_/Y,pin,pin,0,3.772895051934455e-10
_08684_/B1,_08684_/Y,pin,pin,0,3.3553057554591703e-10
_08684_/C1,_08684_/Y,pin,pin,0,3.7187691814821733e-10
_08685_/A,_08685_/Y,pin,pin,0,2.8109128913378356e-10
_08685_/B,_08685_/Y,pin,pin,0,2.755654038288924e-10
_08686_/A,_08686_/Y,pin,pin,0,2.1186841170361959e-10
_08687_/A1,_08687_/X,pin,pin,0,1.6647759559784703e-10
_08687_/A2,_08687_/X,pin,pin,0,2.0003840250915061e-10
_08687_/B1,_08687_/X,pin,pin,0,1.4825657368433554e-10
_08688_/A1,_08688_/Y,pin,pin,0,1.9047850796649612e-10
_08688_/A2,_08688_/Y,pin,pin,0,1.665079046864193e-10
_08688_/B1,_08688_/Y,pin,pin,0,1.609487820797284e-10
_08689_/A,_08689_/Y,pin,pin,0,1.9026034914215728e-10
_08689_/B,_08689_/Y,pin,pin,0,1.5032204647713598e-10
_08690_/A,_08690_/Y,pin,pin,0,5.618214921065956e-11
_08690_/B,_08690_/Y,pin,pin,0,1.1779936748279596e-10
_08691_/A1,_08691_/Y,pin,pin,0,2.2362686702415147e-10
_08691_/A2,_08691_/Y,pin,pin,0,4.666224073801573e-10
_08691_/B1,_08691_/Y,pin,pin,0,1.17747228634002e-10
_08692_/A1,_08692_/Y,pin,pin,0,9.563699832071393e-10
_08692_/A2,_08692_/Y,pin,pin,0,9.890310792570745e-10
_08692_/B1,_08692_/Y,pin,pin,0,9.810865453374618e-10
_08692_/B2,_08692_/Y,pin,pin,0,9.083903074191824e-10
_08692_/C1,_08692_/Y,pin,pin,0,8.598014522576136e-10
_08692_/C2,_08692_/Y,pin,pin,0,9.638814191248457e-10
_08693_/A,_08693_/Y,pin,pin,0,2.7902444243999014e-10
_08693_/B,_08693_/Y,pin,pin,0,2.655675679363867e-10
_08694_/A,_08694_/Y,pin,pin,0,1.363934243325815e-10
_08694_/B,_08694_/Y,pin,pin,0,1.6799903135300553e-10
_08695_/A,_08695_/Y,pin,pin,0,1.6557315241083614e-10
_08695_/B,_08695_/Y,pin,pin,0,1.0960048146824164e-10
_08696_/A1,_08696_/Y,pin,pin,0,2.3873469867652375e-10
_08696_/A2,_08696_/Y,pin,pin,0,2.803257626027289e-10
_08696_/A3,_08696_/Y,pin,pin,0,2.19325113626212e-10
_08696_/B1,_08696_/Y,pin,pin,0,2.1669249727906958e-10
_08697_/A,_08697_/Y,pin,pin,0,3.242110468981707e-10
_08697_/B,_08697_/Y,pin,pin,0,3.2272659544752003e-10
_08697_/C,_08697_/Y,pin,pin,0,2.3689897266088167e-10
_08698_/A1,_08698_/Y,pin,pin,0,3.280034854835634e-10
_08698_/A2,_08698_/Y,pin,pin,0,3.2149666262526466e-10
_08698_/B1,_08698_/Y,pin,pin,0,2.5751636933968314e-10
_08699_/A1,_08699_/Y,pin,pin,0,3.7952471720892333e-10
_08699_/A2,_08699_/Y,pin,pin,0,4.559355670785692e-10
_08699_/B1,_08699_/Y,pin,pin,0,4.2358921925611526e-10
_08700_/A1,_08700_/Y,pin,pin,0,2.562405010397839e-10
_08700_/A2,_08700_/Y,pin,pin,0,1.6828732851692507e-10
_08700_/B1,_08700_/Y,pin,pin,0,1.5758455651493364e-10
_08701_/A,_08701_/Y,pin,pin,0,3.256631631032292e-10
_08701_/B,_08701_/Y,pin,pin,0,2.3763330192494436e-10
_08702_/A1,_08702_/Y,pin,pin,0,1.6274606662314284e-10
_08702_/A2,_08702_/Y,pin,pin,0,1.8907909959953173e-10
_08702_/B1,_08702_/Y,pin,pin,0,2.2578788838600872e-10
_08703_/A,_08703_/Y,pin,pin,0,1.3550822963726006e-10
_08703_/B,_08703_/Y,pin,pin,0,1.4883376475705035e-10
_08704_/A,_08704_/Y,pin,pin,0,3.659625380514342e-10
_08704_/B,_08704_/Y,pin,pin,0,3.2963937135477295e-10
_08706_/A,_08706_/Y,pin,pin,0,3.084893729354832e-10
_08706_/B,_08706_/Y,pin,pin,0,1.4343147503037557e-10
_08706_/C,_08706_/Y,pin,pin,0,2.375442065272182e-10
_08707_/A1,_08707_/Y,pin,pin,0,2.4725765879196615e-10
_08707_/A2,_08707_/Y,pin,pin,0,2.535228138533796e-10
_08707_/B1,_08707_/Y,pin,pin,0,2.152854838843865e-10
_08708_/A,_08708_/Y,pin,pin,0,8.965414521888704e-11
_08708_/B,_08708_/Y,pin,pin,0,1.2105678959262178e-10
_08708_/C,_08708_/Y,pin,pin,0,1.2499297430412781e-10
_08709_/A1,_08709_/X,pin,pin,0,2.1682527995281475e-10
_08709_/A2,_08709_/X,pin,pin,0,2.1966940766393606e-10
_08709_/B1,_08709_/X,pin,pin,0,1.452037101667969e-10
_08710_/A0,_08710_/X,pin,pin,0,3.510736146239424e-10
_08710_/A1,_08710_/X,pin,pin,0,3.4311212204762853e-10
_08710_/S,_08710_/X,pin,pin,0,5.143165338061806e-10
_08711_/A,_08711_/Y,pin,pin,0,1.9518128779871802e-10
_08711_/B,_08711_/Y,pin,pin,0,1.4772202905355414e-10
_08711_/C,_08711_/Y,pin,pin,0,1.4937041881157853e-10
_08712_/A1,_08712_/Y,pin,pin,0,3.910929913253369e-10
_08712_/A2,_08712_/Y,pin,pin,0,3.390631664323962e-10
_08712_/B1,_08712_/Y,pin,pin,0,1.9526397165847698e-10
_08712_/C1,_08712_/Y,pin,pin,0,2.0626261809653101e-10
_08712_/D1,_08712_/Y,pin,pin,0,1.7810813934815428e-10
_08713_/A1,_08713_/Y,pin,pin,0,2.2738327887239507e-10
_08713_/A2,_08713_/Y,pin,pin,0,3.404524995254121e-10
_08713_/B1,_08713_/Y,pin,pin,0,1.5173502732057642e-10
_08714_/A1,_08714_/X,pin,pin,0,1.85936557817179e-10
_08714_/A2,_08714_/X,pin,pin,0,1.7653209449797203e-10
_08714_/B1,_08714_/X,pin,pin,0,1.6183090978394432e-10
_08715_/A1,_08715_/X,pin,pin,0,2.2972458657566364e-10
_08715_/A2,_08715_/X,pin,pin,0,2.1135558581075742e-10
_08715_/B1,_08715_/X,pin,pin,0,2.0113903598240057e-10
_08716_/A1,_08716_/Y,pin,pin,0,3.328221032106171e-10
_08716_/A2,_08716_/Y,pin,pin,0,2.2283323797278598e-10
_08716_/B1,_08716_/Y,pin,pin,0,2.8839805543690034e-10
_08717_/A,_08717_/Y,pin,pin,0,2.008400390440812e-10
_08717_/B,_08717_/Y,pin,pin,0,2.840237489643016e-10
_08718_/A,_08718_/Y,pin,pin,0,1.0829485225238855e-10
_08718_/B,_08718_/Y,pin,pin,0,2.810418286980365e-10
_08719_/A1,_08719_/Y,pin,pin,0,1.2713805008779389e-10
_08719_/A2,_08719_/Y,pin,pin,0,2.1061968835667244e-10
_08719_/B1,_08719_/Y,pin,pin,0,1.4567519412977958e-10
_08720_/A,_08720_/Y,pin,pin,0,4.179342150134602e-10
_08720_/B,_08720_/Y,pin,pin,0,1.8906441690003106e-10
_08721_/A1,_08721_/Y,pin,pin,0,4.2638398367600416e-10
_08721_/A2,_08721_/Y,pin,pin,0,4.5180831298452517e-10
_08721_/B1,_08721_/Y,pin,pin,0,3.8902112087235707e-10
_08721_/B2,_08721_/Y,pin,pin,0,3.9476988344944175e-10
_08721_/C1,_08721_/Y,pin,pin,0,3.560998163010254e-10
_08722_/A,_08722_/Y,pin,pin,0,1.2347850519844883e-10
_08722_/B,_08722_/Y,pin,pin,0,1.5765685978941235e-10
_08723_/A1,_08723_/Y,pin,pin,0,3.1193458926992434e-10
_08723_/A2,_08723_/Y,pin,pin,0,2.2391470622107335e-10
_08723_/B1,_08723_/Y,pin,pin,0,1.9879822787949308e-10
_08724_/A,_08724_/Y,pin,pin,0,1.4440307283258846e-10
_08724_/B,_08724_/Y,pin,pin,0,1.8509109522835132e-10
_08725_/A,_08725_/Y,pin,pin,0,2.787164110618079e-10
_08725_/B,_08725_/Y,pin,pin,0,1.890484851996277e-10
_08726_/A1,_08726_/Y,pin,pin,0,1.44729714324221e-10
_08726_/A2,_08726_/Y,pin,pin,0,1.5150460053181547e-10
_08726_/B1,_08726_/Y,pin,pin,0,1.8466707329967136e-10
_08727_/A1,_08727_/Y,pin,pin,0,2.425344924894546e-10
_08727_/A2,_08727_/Y,pin,pin,0,2.3197446741285432e-10
_08727_/B1,_08727_/Y,pin,pin,0,1.9528006989233404e-10
_08728_/A,_08728_/Y,pin,pin,0,1.4052449481827267e-10
_08728_/B,_08728_/Y,pin,pin,0,1.5597047264837016e-10
_08728_/C,_08728_/Y,pin,pin,0,2.0112551901707576e-10
_08729_/A1,_08729_/Y,pin,pin,0,2.827135192617902e-10
_08729_/A2,_08729_/Y,pin,pin,0,3.887171140526391e-10
_08729_/B1,_08729_/Y,pin,pin,0,1.5953970089466196e-10
_08729_/C1,_08729_/Y,pin,pin,0,2.4396315523311785e-10
_08730_/A,_08730_/X,pin,pin,0,3.153602379235565e-10
_08730_/B,_08730_/X,pin,pin,0,1.89184001797571e-10
_08730_/C,_08730_/X,pin,pin,0,2.5289403904338315e-10
_08731_/A1,_08731_/X,pin,pin,0,3.276525994966306e-10
_08731_/A2,_08731_/X,pin,pin,0,2.4783586294319093e-10
_08731_/B1,_08731_/X,pin,pin,0,2.202956705943393e-10
_08732_/A1,_08732_/Y,pin,pin,0,2.0624173202588025e-10
_08732_/A2,_08732_/Y,pin,pin,0,1.6877210740062765e-10
_08732_/B1,_08732_/Y,pin,pin,0,2.2025813117831916e-10
_08733_/A1,_08733_/Y,pin,pin,0,1.2682620231796449e-10
_08733_/A2,_08733_/Y,pin,pin,0,1.9559436015281761e-10
_08733_/A3,_08733_/Y,pin,pin,0,1.7249493500237634e-10
_08733_/B1,_08733_/Y,pin,pin,0,2.4212740146190015e-10
_08734_/A1,_08734_/Y,pin,pin,0,2.6229995953030993e-10
_08734_/A2,_08734_/Y,pin,pin,0,2.583659397537019e-10
_08734_/B1,_08734_/Y,pin,pin,0,1.8125075051944606e-10
_08735_/A1,_08735_/Y,pin,pin,0,2.932787623866062e-10
_08735_/A2,_08735_/Y,pin,pin,0,2.8578819866176275e-10
_08735_/B1,_08735_/Y,pin,pin,0,2.900666096206095e-10
_08735_/B2,_08735_/Y,pin,pin,0,2.425064316025072e-10
_08736_/A,_08736_/Y,pin,pin,0,2.8280860986384937e-10
_08737_/A1,_08737_/Y,pin,pin,0,2.6836649569261795e-10
_08737_/A2,_08737_/Y,pin,pin,0,3.4818237182321354e-10
_08737_/B1,_08737_/Y,pin,pin,0,1.6383794321228606e-10
_08737_/C1,_08737_/Y,pin,pin,0,1.380222741653725e-10
_08738_/A1,_08738_/Y,pin,pin,0,2.4359966821485557e-10
_08738_/A2,_08738_/Y,pin,pin,0,3.307325802115457e-10
_08738_/B1,_08738_/Y,pin,pin,0,1.766128354674379e-10
_08738_/C1,_08738_/Y,pin,pin,0,2.2253042464281947e-10
_08739_/A,_08739_/Y,pin,pin,0,3.0449656684972126e-10
_08739_/B,_08739_/Y,pin,pin,0,1.8525767031540852e-10
_08739_/C,_08739_/Y,pin,pin,0,1.9902010595096442e-10
_08740_/A,_08740_/Y,pin,pin,0,2.1983755094101554e-10
_08740_/B,_08740_/Y,pin,pin,0,1.4676754256370828e-10
_08740_/C,_08740_/Y,pin,pin,0,1.9038268184168317e-10
_08741_/A1,_08741_/Y,pin,pin,0,2.312978003571331e-10
_08741_/A2,_08741_/Y,pin,pin,0,3.7316061352044017e-10
_08741_/A3,_08741_/Y,pin,pin,0,3.283780192209207e-10
_08741_/B1,_08741_/Y,pin,pin,0,2.270466037401775e-10
_08741_/B2,_08741_/Y,pin,pin,0,2.49766762827619e-10
_08742_/A1,_08742_/X,pin,pin,0,2.393698850244874e-10
_08742_/A2,_08742_/X,pin,pin,0,2.2417025180576644e-10
