src,tar,src_type,tar_type
dp.rf.rf\[0\]\[30\],_06541_,net,cell
dp.rf.rf\[1\]\[30\],_06541_,net,cell
dp.rf.rf\[2\]\[30\],_06541_,net,cell
dp.rf.rf\[3\]\[30\],_06541_,net,cell
net218,_06541_,net,cell
net14,_06541_,net,cell
_06541_,_01350_,cell,net
net15,_06542_,net,cell
net16,_06542_,net,cell
_06542_,_01351_,cell,net
_01347_,_06543_,net,cell
_01349_,_06543_,net,cell
_01350_,_06543_,net,cell
_01351_,_06543_,net,cell
_06543_,_01352_,cell,net
net15,_06544_,net,cell
net16,_06544_,net,cell
_06544_,_01353_,cell,net
dp.rf.rf\[12\]\[30\],_06546_,net,cell
dp.rf.rf\[13\]\[30\],_06546_,net,cell
dp.rf.rf\[14\]\[30\],_06546_,net,cell
dp.rf.rf\[15\]\[30\],_06546_,net,cell
net218,_06546_,net,cell
net14,_06546_,net,cell
_06546_,_01355_,cell,net
dp.rf.rf\[4\]\[30\],_06547_,net,cell
dp.rf.rf\[5\]\[30\],_06547_,net,cell
dp.rf.rf\[6\]\[30\],_06547_,net,cell
dp.rf.rf\[7\]\[30\],_06547_,net,cell
net218,_06547_,net,cell
net14,_06547_,net,cell
_06547_,_01356_,cell,net
net16,_06548_,net,cell
net15,_06548_,net,cell
_06548_,_01357_,cell,net
_01353_,_06550_,net,cell
_01355_,_06550_,net,cell
_01356_,_06550_,net,cell
_01357_,_06550_,net,cell
_06550_,_01359_,cell,net
_01352_,_06551_,net,cell
_01359_,_06551_,net,cell
_06551_,_01360_,cell,net
