src,tar,src_type,tar_type
net221,REG_4\[35\]$_DFF_P_,net,cell
REG_4\[35\]$_DFF_P_,_0349_,cell,net
clknet_leaf_17_clock,REG_4\[36\]$_DFF_P_,net,cell
net222,REG_4\[36\]$_DFF_P_,net,cell
REG_4\[36\]$_DFF_P_,_0350_,cell,net
clknet_leaf_16_clock,REG_4\[37\]$_DFF_P_,net,cell
net223,REG_4\[37\]$_DFF_P_,net,cell
REG_4\[37\]$_DFF_P_,_0351_,cell,net
clknet_leaf_16_clock,REG_4\[38\]$_DFF_P_,net,cell
net224,REG_4\[38\]$_DFF_P_,net,cell
REG_4\[38\]$_DFF_P_,_0352_,cell,net
clknet_leaf_19_clock,REG_4\[39\]$_DFF_P_,net,cell
net225,REG_4\[39\]$_DFF_P_,net,cell
REG_4\[39\]$_DFF_P_,_0353_,cell,net
clknet_leaf_22_clock,REG_4\[3\]$_DFF_P_,net,cell
net226,REG_4\[3\]$_DFF_P_,net,cell
REG_4\[3\]$_DFF_P_,_0354_,cell,net
clknet_leaf_17_clock,REG_4\[40\]$_DFF_P_,net,cell
net227,REG_4\[40\]$_DFF_P_,net,cell
REG_4\[40\]$_DFF_P_,_0355_,cell,net
clknet_leaf_16_clock,REG_4\[41\]$_DFF_P_,net,cell
net228,REG_4\[41\]$_DFF_P_,net,cell
REG_4\[41\]$_DFF_P_,_0356_,cell,net
clknet_leaf_16_clock,REG_4\[42\]$_DFF_P_,net,cell
net229,REG_4\[42\]$_DFF_P_,net,cell
REG_4\[42\]$_DFF_P_,_0357_,cell,net
clknet_leaf_16_clock,REG_4\[43\]$_DFF_P_,net,cell
net230,REG_4\[43\]$_DFF_P_,net,cell
REG_4\[43\]$_DFF_P_,_0358_,cell,net
clknet_leaf_16_clock,REG_4\[44\]$_DFF_P_,net,cell
net231,REG_4\[44\]$_DFF_P_,net,cell
REG_4\[44\]$_DFF_P_,_0359_,cell,net
clknet_leaf_18_clock,REG_4\[45\]$_DFF_P_,net,cell
net232,REG_4\[45\]$_DFF_P_,net,cell
REG_4\[45\]$_DFF_P_,_0360_,cell,net
clknet_leaf_17_clock,REG_4\[46\]$_DFF_P_,net,cell
net233,REG_4\[46\]$_DFF_P_,net,cell
REG_4\[46\]$_DFF_P_,_0361_,cell,net
clknet_leaf_16_clock,REG_4\[47\]$_DFF_P_,net,cell
net234,REG_4\[47\]$_DFF_P_,net,cell
REG_4\[47\]$_DFF_P_,_0362_,cell,net
clknet_leaf_16_clock,REG_4\[48\]$_DFF_P_,net,cell
net235,REG_4\[48\]$_DFF_P_,net,cell
REG_4\[48\]$_DFF_P_,_0363_,cell,net
clknet_leaf_18_clock,REG_4\[49\]$_DFF_P_,net,cell
net236,REG_4\[49\]$_DFF_P_,net,cell
REG_4\[49\]$_DFF_P_,_0364_,cell,net
clknet_leaf_22_clock,REG_4\[4\]$_DFF_P_,net,cell
net237,REG_4\[4\]$_DFF_P_,net,cell
REG_4\[4\]$_DFF_P_,_0365_,cell,net
clknet_leaf_19_clock,REG_4\[50\]$_DFF_P_,net,cell
net238,REG_4\[50\]$_DFF_P_,net,cell
REG_4\[50\]$_DFF_P_,_0366_,cell,net
clknet_leaf_19_clock,REG_4\[51\]$_DFF_P_,net,cell
net239,REG_4\[51\]$_DFF_P_,net,cell
REG_4\[51\]$_DFF_P_,_0367_,cell,net
clknet_leaf_19_clock,REG_4\[52\]$_DFF_P_,net,cell
net240,REG_4\[52\]$_DFF_P_,net,cell
REG_4\[52\]$_DFF_P_,_0368_,cell,net
clknet_leaf_16_clock,REG_4\[53\]$_DFF_P_,net,cell
net241,REG_4\[53\]$_DFF_P_,net,cell
REG_4\[53\]$_DFF_P_,_0369_,cell,net
clknet_leaf_16_clock,REG_4\[54\]$_DFF_P_,net,cell
net242,REG_4\[54\]$_DFF_P_,net,cell
REG_4\[54\]$_DFF_P_,_0370_,cell,net
clknet_leaf_18_clock,REG_4\[55\]$_DFF_P_,net,cell
net243,REG_4\[55\]$_DFF_P_,net,cell
REG_4\[55\]$_DFF_P_,_0371_,cell,net
clknet_leaf_16_clock,REG_4\[56\]$_DFF_P_,net,cell
net244,REG_4\[56\]$_DFF_P_,net,cell
REG_4\[56\]$_DFF_P_,_0372_,cell,net
clknet_leaf_17_clock,REG_4\[57\]$_DFF_P_,net,cell
net245,REG_4\[57\]$_DFF_P_,net,cell
