src,tar,src_type,tar_type
REG_4\[37\]$_DFF_P_/CLK,REG_4\[37\]$_DFF_P_,pin,cell
REG_4\[37\]$_DFF_P_/D,REG_4\[37\]$_DFF_P_,pin,cell
REG_4\[37\]$_DFF_P_,REG_4\[37\]$_DFF_P_/QN,cell,pin
REG_4\[38\]$_DFF_P_/CLK,REG_4\[38\]$_DFF_P_,pin,cell
REG_4\[38\]$_DFF_P_/D,REG_4\[38\]$_DFF_P_,pin,cell
REG_4\[38\]$_DFF_P_,REG_4\[38\]$_DFF_P_/QN,cell,pin
REG_4\[39\]$_DFF_P_/CLK,REG_4\[39\]$_DFF_P_,pin,cell
REG_4\[39\]$_DFF_P_/D,REG_4\[39\]$_DFF_P_,pin,cell
REG_4\[39\]$_DFF_P_,REG_4\[39\]$_DFF_P_/QN,cell,pin
REG_4\[3\]$_DFF_P_/CLK,REG_4\[3\]$_DFF_P_,pin,cell
REG_4\[3\]$_DFF_P_/D,REG_4\[3\]$_DFF_P_,pin,cell
REG_4\[3\]$_DFF_P_,REG_4\[3\]$_DFF_P_/QN,cell,pin
REG_4\[40\]$_DFF_P_/CLK,REG_4\[40\]$_DFF_P_,pin,cell
REG_4\[40\]$_DFF_P_/D,REG_4\[40\]$_DFF_P_,pin,cell
REG_4\[40\]$_DFF_P_,REG_4\[40\]$_DFF_P_/QN,cell,pin
REG_4\[41\]$_DFF_P_/CLK,REG_4\[41\]$_DFF_P_,pin,cell
REG_4\[41\]$_DFF_P_/D,REG_4\[41\]$_DFF_P_,pin,cell
REG_4\[41\]$_DFF_P_,REG_4\[41\]$_DFF_P_/QN,cell,pin
REG_4\[42\]$_DFF_P_/CLK,REG_4\[42\]$_DFF_P_,pin,cell
REG_4\[42\]$_DFF_P_/D,REG_4\[42\]$_DFF_P_,pin,cell
REG_4\[42\]$_DFF_P_,REG_4\[42\]$_DFF_P_/QN,cell,pin
REG_4\[43\]$_DFF_P_/CLK,REG_4\[43\]$_DFF_P_,pin,cell
REG_4\[43\]$_DFF_P_/D,REG_4\[43\]$_DFF_P_,pin,cell
REG_4\[43\]$_DFF_P_,REG_4\[43\]$_DFF_P_/QN,cell,pin
REG_4\[44\]$_DFF_P_/CLK,REG_4\[44\]$_DFF_P_,pin,cell
REG_4\[44\]$_DFF_P_/D,REG_4\[44\]$_DFF_P_,pin,cell
REG_4\[44\]$_DFF_P_,REG_4\[44\]$_DFF_P_/QN,cell,pin
REG_4\[45\]$_DFF_P_/CLK,REG_4\[45\]$_DFF_P_,pin,cell
REG_4\[45\]$_DFF_P_/D,REG_4\[45\]$_DFF_P_,pin,cell
REG_4\[45\]$_DFF_P_,REG_4\[45\]$_DFF_P_/QN,cell,pin
REG_4\[46\]$_DFF_P_/CLK,REG_4\[46\]$_DFF_P_,pin,cell
REG_4\[46\]$_DFF_P_/D,REG_4\[46\]$_DFF_P_,pin,cell
REG_4\[46\]$_DFF_P_,REG_4\[46\]$_DFF_P_/QN,cell,pin
REG_4\[47\]$_DFF_P_/CLK,REG_4\[47\]$_DFF_P_,pin,cell
REG_4\[47\]$_DFF_P_/D,REG_4\[47\]$_DFF_P_,pin,cell
REG_4\[47\]$_DFF_P_,REG_4\[47\]$_DFF_P_/QN,cell,pin
REG_4\[48\]$_DFF_P_/CLK,REG_4\[48\]$_DFF_P_,pin,cell
REG_4\[48\]$_DFF_P_/D,REG_4\[48\]$_DFF_P_,pin,cell
REG_4\[48\]$_DFF_P_,REG_4\[48\]$_DFF_P_/QN,cell,pin
REG_4\[49\]$_DFF_P_/CLK,REG_4\[49\]$_DFF_P_,pin,cell
REG_4\[49\]$_DFF_P_/D,REG_4\[49\]$_DFF_P_,pin,cell
REG_4\[49\]$_DFF_P_,REG_4\[49\]$_DFF_P_/QN,cell,pin
REG_4\[4\]$_DFF_P_/CLK,REG_4\[4\]$_DFF_P_,pin,cell
REG_4\[4\]$_DFF_P_/D,REG_4\[4\]$_DFF_P_,pin,cell
