,pin_name,x,y,is_in_clk,is_port,is_startpoint,is_endpoint,dir,maxcap,maxtran,num_reachable_endpoint,cell_name,net_name,pin_tran,pin_slack,pin_rise_arr,pin_fall_arr,input_pin_cap,is_macro,is_seq,is_buf,is_inv,new_cellname,new_netname,id,org_id,netname_prefix,to_top,to_left,to_right,to_bottom,libcell_name,rise_cap,fall_cap
835,A1,7924,12031,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_529_,_255_,1.862729935575569e-11,2.731038173386935e-10,9.978926712728152e-11,9.714051785181256e-11,6.200080003576507e-16,0,0,0,0,cell1221,net309,835,835,_255_,4169.0,7924.0,8276.0,12031.0,AO21x1_ASAP7_75t_R,0.620008,0.611597
836,A2,8019,11997,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_529_,_112_,1.8543609356380664e-11,9.950254509227817e-11,2.586128811099541e-10,2.741002702588702e-10,6.341729852741434e-16,0,0,0,0,cell1221,net166,836,836,_112_,4203.0,8019.0,8181.0,11997.0,AO21x1_ASAP7_75t_R,0.634173,0.634001
837,B,8073,11997,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_529_,_122_,2.11836537894472e-11,2.5555740856830766e-10,1.1454808629407508e-10,1.1655332254889572e-10,6.344629881794596e-16,0,0,0,0,cell1221,net176,837,837,_122_,4203.0,8073.0,8127.0,11997.0,AO21x1_ASAP7_75t_R,0.626818,0.634463
838,Y,8158,12067,0,False,0,0,False,4.6080001793458176e-14,3.1999999872134305e-10,0,_529_,_266_,7.27741304717977e-12,9.950254509227817e-11,2.7387672685286186e-10,2.9024799230725757e-10,-1.0,0,0,0,0,cell1221,net320,838,838,_266_,4133.0,8158.0,8042.0,12067.0,AO21x1_ASAP7_75t_R,,
839,A,8397,13905,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_530_,_141_,1.734441062994918e-11,2.2972644619922986e-10,1.4046262764022543e-10,1.377364194921071e-10,5.225650124681606e-16,0,0,0,0,cell1222,net195,839,839,_141_,2295.0,8397.0,7803.0,13905.0,AND2x2_ASAP7_75t_R,0.522565,0.509703
840,B,8301,13905,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_530_,net17,5.261238927162237e-12,2.8350724545767036e-10,8.806384094173225e-11,8.859110667280845e-11,5.65708000361848e-16,0,0,0,0,cell1222,net381,840,840,net17,2295.0,8301.0,7899.0,13905.0,AND2x2_ASAP7_75t_R,0.565282,0.565708
841,Y,8510,13905,0,False,0,0,False,9.216000358691635e-14,3.1999999872134305e-10,0,_530_,_267_,7.782358091290575e-12,2.2972644619922986e-10,1.5874383751945942e-10,1.5722299850917662e-10,-1.0,0,0,0,0,cell1222,net321,841,841,_267_,2295.0,8510.0,7690.0,13905.0,AND2x2_ASAP7_75t_R,,
842,A1,8397,12303,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_531_,_137_,4.5743644982998426e-11,4.696562583283992e-11,3.2713892705871217e-10,2.9474675478091683e-10,5.243980447055781e-16,0,0,0,0,cell1223,net191,842,842,_137_,3897.0,8397.0,7803.0,12303.0,AO221x1_ASAP7_75t_R,0.51688,0.524398
843,A2,8451,12303,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_531_,net51,1.5182206186681313e-11,1.1076245476360214e-10,2.683196720365544e-10,2.7438598615425747e-10,4.902120067126314e-16,0,0,0,0,cell1223,net419,843,843,net51,3897.0,8451.0,7749.0,12303.0,AO221x1_ASAP7_75t_R,0.487368,0.490212
844,B1,8235,12303,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_531_,_266_,7.27741304717977e-12,9.950254509227817e-11,2.7388330492428276e-10,2.9025457037867847e-10,5.70434973603119e-16,0,0,0,0,cell1223,net320,844,844,_266_,3897.0,8235.0,7965.0,12303.0,AO221x1_ASAP7_75t_R,0.570421,0.570435
845,B2,8289,12303,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_531_,_085_,1.6791490073386758e-11,2.8028421250603225e-10,1.0414291651272832e-10,1.0567095115598946e-10,5.375859771174133e-16,0,0,0,0,cell1223,net139,845,845,_085_,3897.0,8289.0,7911.0,12303.0,AO221x1_ASAP7_75t_R,0.537586,0.532511
846,C,8343,12303,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_531_,_267_,7.78382653471299e-12,2.2972643232144208e-10,1.5879761394721467e-10,1.5727730229286863e-10,5.344120387849329e-16,0,0,0,0,cell1223,net321,846,846,_267_,3897.0,8343.0,7857.0,12303.0,AO221x1_ASAP7_75t_R,0.526688,0.534412
847,Y,8654,12285,0,False,0,0,False,4.6080001793458176e-14,3.1999999872134305e-10,0,_531_,_268_,1.0180874372711646e-11,4.696562583283992e-11,3.57525564709249e-10,3.1991989613011635e-10,-1.0,0,0,0,0,cell1223,net322,847,847,_268_,3915.0,8654.0,7546.0,12285.0,AO221x1_ASAP7_75t_R,,
848,A1,8883,11727,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_532_,dpath.a_lt_b$in0\[8\],1.825778590813787e-11,3.01607377961588e-10,9.883616841621644e-11,9.519505322908016e-11,6.108139871107973e-16,0,0,0,0,cell1224,net369,848,848,dpath.a_lt_b$in0,4473.0,8883.0,7317.0,11727.0,OA22x2_ASAP7_75t_R,0.603169,0.610814
849,A2,8937,11727,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_532_,_123_,4.068626338615822e-11,2.561857670446699e-10,1.4032233708327624e-10,1.3387493891237054e-10,6.495910495569806e-16,0,0,0,0,cell1224,net177,849,849,_123_,4473.0,8937.0,7263.0,11727.0,OA22x2_ASAP7_75t_R,0.649288,0.649591
850,B1,9045,11727,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_532_,_256_,9.94637532059084e-12,1.0257586446904554e-10,3.01428076943111e-10,3.0012517471256217e-10,5.632029533599026e-16,0,0,0,0,cell1224,net310,850,850,_256_,4473.0,9045.0,7155.0,11727.0,OA22x2_ASAP7_75t_R,0.563203,0.562858
851,B2,8983,11778,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_532_,_268_,1.0180983660290632e-11,4.696562583283992e-11,3.575426898994038e-10,3.1993685478681755e-10,6.182060436414854e-16,0,0,0,0,cell1224,net322,851,851,_268_,4422.0,8983.0,7217.0,11778.0,OA22x2_ASAP7_75t_R,0.618206,0.611621
852,Y,8677,11745,0,False,0,0,False,9.216000358691635e-14,3.1999999872134305e-10,1,_532_,_067_,6.993744992855877e-12,4.696562583283992e-11,3.7349884296489217e-10,3.3845887204009273e-10,-1.0,0,0,0,0,cell1224,net121,852,852,_067_,4455.0,8677.0,7523.0,11745.0,OA22x2_ASAP7_75t_R,,
853,A,12025,7155,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_533_,_286_,2.1067710076483337e-11,2.86430851259567e-10,8.755457470144279e-11,8.849954102885249e-11,6.837159952986068e-16,0,0,0,1,cell1225,net340,853,853,_286_,9045.0,12025.0,4175.0,7155.0,INVx1_ASAP7_75t_R,0.683678,0.683716
854,Y,12112,7155,0,False,0,0,False,4.6080001793458176e-14,3.1999999872134305e-10,0,_533_,_269_,1.3550181809929283e-11,2.86430851259567e-10,9.98458538070679e-11,9.739040129908004e-11,-1.0,0,0,0,1,cell1225,net323,854,854,_269_,9045.0,12112.0,4088.0,7155.0,INVx1_ASAP7_75t_R,,
855,A1,11056,9028,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_534_,_189_,2.689362968433251e-11,4.9575690774794616e-11,2.0887604146313518e-10,1.9671818340949443e-10,6.200080003576507e-16,0,0,0,0,cell1226,net243,855,855,_189_,7172.0,11056.0,5144.0,9028.0,AO21x1_ASAP7_75t_R,0.620008,0.611597
856,A2,11151,9063,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_534_,_190_,1.0437250022587996e-11,2.607150606515063e-11,2.3390578363091663e-10,2.2003830701944335e-10,6.341729852741434e-16,0,0,0,0,cell1226,net244,856,856,_190_,7137.0,11151.0,5049.0,9063.0,AO21x1_ASAP7_75t_R,0.634173,0.634001
857,B,11205,9063,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_534_,_185_,1.0645424645960856e-11,4.332997849409992e-11,2.161927165067468e-10,2.156393952290614e-10,6.344629881794596e-16,0,0,0,0,cell1226,net239,857,857,_185_,7137.0,11205.0,4995.0,9063.0,AO21x1_ASAP7_75t_R,0.626818,0.634463
858,Y,11290,8992,0,False,0,0,False,4.6080001793458176e-14,3.1999999872134305e-10,0,_534_,_270_,1.4345349561017962e-11,2.607150606515063e-11,2.510308350078816e-10,2.3772034341007503e-10,-1.0,0,0,0,0,cell1226,net324,858,858,_270_,7208.0,11290.0,4910.0,8992.0,AO21x1_ASAP7_75t_R,,
859,B,11459,8006,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_535_,_270_,1.4345349561017962e-11,2.607150606515063e-11,2.5108939927243057e-10,2.377792684971069e-10,1.6521899620248876e-15,0,0,0,0,cell1227,net324,859,859,_270_,8194.0,11459.0,4741.0,8006.0,XNOR2x1_ASAP7_75t_R,1.64141,1.65219
860,Y,11623,7940,0,False,0,0,False,4.6080001793458176e-14,3.1999999872134305e-10,0,_535_,net52,1.7274768421282616e-11,2.607150606515063e-11,2.713969327050592e-10,2.6225413507496853e-10,-1.0,0,0,0,0,cell1227,net420,860,860,net52,8260.0,11623.0,4577.0,7940.0,XNOR2x1_ASAP7_75t_R,,
861,A,11525,7915,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_535_,_100_,1.1201213567790802e-11,1.2255862991139566e-10,1.5506868011883054e-10,1.5185246116100615e-10,1.6406600436677434e-15,0,0,0,0,cell1227,net154,861,861,_100_,8285.0,11525.0,4675.0,7915.0,XNOR2x1_ASAP7_75t_R,1.60506,1.64066
862,A1,12406,6631,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_536_,net36,1.7399911372839583e-11,2.3756863143375995e-10,1.4001118320283723e-10,1.3731533965444243e-10,6.200080003576507e-16,0,0,0,0,cell1228,net402,862,862,net36,9569.0,12406.0,3794.0,6631.0,AO21x1_ASAP7_75t_R,0.620008,0.611597
863,A2,12501,6597,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_536_,net18,5.845946123017587e-12,2.9076835383889943e-10,8.84405881862449e-11,8.89508050549992e-11,6.341729852741434e-16,0,0,0,0,cell1228,net382,863,863,net18,9603.0,12501.0,3699.0,6597.0,AO21x1_ASAP7_75t_R,0.634173,0.634001
864,B,12555,6597,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_536_,_126_,2.064769188958593e-11,2.48997072960222e-10,1.2713052832680202e-10,1.2898829226948294e-10,6.344629881794596e-16,0,0,0,0,cell1228,net180,864,864,_126_,9603.0,12555.0,3645.0,6597.0,AO21x1_ASAP7_75t_R,0.626818,0.634463
865,Y,12640,6667,0,False,0,0,False,4.6080001793458176e-14,3.1999999872134305e-10,0,_536_,_271_,7.596142465038369e-12,2.3756863143375995e-10,1.5414160225990514e-10,1.5452736312759896e-10,-1.0,0,0,0,0,cell1228,net325,865,865,_271_,9533.0,12640.0,3560.0,6667.0,AO21x1_ASAP7_75t_R,,
866,A1,12015,6903,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_537_,_269_,1.3550475845558464e-11,2.86430851259567e-10,9.988160992735472e-11,9.742644885291084e-11,5.243980447055781e-16,0,0,0,0,cell1229,net323,866,866,_269_,9297.0,12015.0,4185.0,6903.0,AO221x1_ASAP7_75t_R,0.51688,0.524398
867,A2,12069,6903,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_537_,_156_,2.591871682555702e-11,7.782169353376389e-11,3.0718982912958376e-10,3.1175925729876037e-10,4.902120067126314e-16,0,0,0,0,cell1229,net210,867,867,_156_,9297.0,12069.0,4131.0,6903.0,AO221x1_ASAP7_75t_R,0.487368,0.490212
868,B1,11853,6903,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_537_,net52,1.7275221184109846e-11,1.1430301150028299e-10,2.7144411718360573e-10,2.623013195535151e-10,5.70434973603119e-16,0,0,0,0,cell1229,net420,868,868,net52,9297.0,11853.0,4347.0,6903.0,AO221x1_ASAP7_75t_R,0.570421,0.570435
869,B2,11907,6903,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_537_,_138_,1.9008314020019235e-11,3.708836016080852e-11,3.5229671957459624e-10,3.201233722549546e-10,5.375859771174133e-16,0,0,0,0,cell1229,net192,869,869,_138_,9297.0,11907.0,4293.0,6903.0,AO221x1_ASAP7_75t_R,0.537586,0.532511
870,C,11961,6903,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_537_,_271_,7.596634259143809e-12,2.375686591893356e-10,1.5415904663917956e-10,1.5454501567369047e-10,5.344120387849329e-16,0,0,0,0,cell1229,net325,870,870,_271_,9297.0,11961.0,4239.0,6903.0,AO221x1_ASAP7_75t_R,0.526688,0.534412
871,Y,12272,6885,0,False,0,0,False,4.6080001793458176e-14,3.1999999872134305e-10,0,_537_,_272_,9.39045369241498e-12,3.708836016080852e-11,3.713501173230327e-10,3.4278746507965247e-10,-1.0,0,0,0,0,cell1229,net326,871,871,_272_,9315.0,12272.0,3928.0,6885.0,AO221x1_ASAP7_75t_R,,
872,A1,12339,6867,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_538_,dpath.a_lt_b$in0\[9\],1.8650025968014458e-11,3.0382524274230605e-10,1.0193682009607129e-10,9.822735680398154e-11,6.183570272643335e-16,0,0,0,0,cell1230,net370,872,872,dpath.a_lt_b$in0,9333.0,12339.0,3861.0,6867.0,OA21x2_ASAP7_75t_R,0.61012,0.618357
873,A2,12447,6867,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_538_,_129_,2.132703388890711e-11,2.344891225636303e-10,1.6886433917839838e-10,1.6190293550266688e-10,6.484900126046684e-16,0,0,0,0,cell1230,net183,873,873,_129_,9333.0,12447.0,3753.0,6867.0,OA21x2_ASAP7_75t_R,0.64849,0.648421
874,B,12511,6869,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_538_,_272_,9.39045369241498e-12,3.708836016080852e-11,3.713554186379753e-10,3.4279271088344387e-10,6.363210078888211e-16,0,0,0,0,cell1230,net326,874,874,_272_,9331.0,12511.0,3689.0,6869.0,OA21x2_ASAP7_75t_R,0.636321,0.629252
875,Y,12634,6885,0,False,0,0,False,9.216000358691635e-14,3.1999999872134305e-10,1,_538_,_068_,6.852241864196973e-12,3.708836016080852e-11,3.872245857294842e-10,3.5545180687712724e-10,-1.0,0,0,0,0,cell1230,net122,875,875,_068_,9315.0,12634.0,3566.0,6885.0,OA21x2_ASAP7_75t_R,,
876,A,6303,4725,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_539_,_085_,1.5538305017659404e-11,2.7219787535059936e-10,1.0207641676363012e-10,1.0365139302415115e-10,1.0899499263073353e-15,0,0,1,0,cell1231,net139,876,876,_085_,11475.0,6303.0,9897.0,4725.0,BUFx4f_ASAP7_75t_R,1.08995,1.08939
877,Y,6603,4725,0,False,0,0,False,1.843200071738327e-13,3.1999999872134305e-10,0,_539_,_273_,1.875134943152279e-11,2.7219787535059936e-10,1.2237123814262674e-10,1.2398357340792643e-10,-1.0,0,0,1,0,cell1231,net327,877,877,_273_,11475.0,6603.0,9597.0,4725.0,BUFx4f_ASAP7_75t_R,,
878,A1,7668,6579,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_540_,_131_,1.8372720012038712e-11,6.569716992643748e-11,2.5974977724274595e-10,2.764515838471482e-10,1.2397899487975026e-15,0,0,0,0,cell1232,net185,878,878,_131_,9621.0,7668.0,8532.0,6579.0,AOI21x1_ASAP7_75t_R,1.22328,1.23979
879,A2,7667,6614,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_540_,_134_,1.8219021777343688e-11,5.87548065755783e-11,2.7914354161495675e-10,2.830167766809666e-10,1.0897699318060438e-15,0,0,0,0,cell1232,net188,879,879,_134_,9586.0,7667.0,8533.0,6614.0,AOI21x1_ASAP7_75t_R,1.08884,1.08977
880,B,7668,6646,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_540_,_155_,1.9897822972625437e-11,7.588193962071442e-11,2.5848762019720084e-10,2.655569097953503e-10,1.2416199634800457e-15,0,0,0,0,cell1232,net209,880,880,_155_,9554.0,7668.0,8532.0,6646.0,AOI21x1_ASAP7_75t_R,1.24162,1.23913
881,Y,7668,6634,0,False,0,0,False,2.3040000896729085e-14,3.1999999872134305e-10,0,_540_,_274_,4.97709061464402e-11,5.87548065755783e-11,3.1028621338968776e-10,3.011463023394612e-10,-1.0,0,0,0,0,cell1232,net328,881,881,_274_,9566.0,7668.0,8532.0,6634.0,AOI21x1_ASAP7_75t_R,,
882,A,6249,9045,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_541_,_274_,4.9774809274261145e-11,5.87548065755783e-11,3.1054717131162585e-10,3.0140603901607216e-10,1.0899499263073353e-15,0,0,1,0,cell1233,net328,882,882,_274_,7155.0,6249.0,9951.0,9045.0,BUFx4f_ASAP7_75t_R,1.08995,1.08939
883,Y,6549,9045,0,False,0,0,False,1.843200071738327e-13,3.1999999872134305e-10,0,_541_,_275_,1.933624441119441e-11,5.87548065755783e-11,3.3649016906167617e-10,3.27751353834671e-10,-1.0,0,0,1,0,cell1233,net329,883,883,_275_,7155.0,6549.0,9651.0,9045.0,BUFx4f_ASAP7_75t_R,,
884,A1,6250,5551,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_542_,_119_,1.869244516117252e-11,2.4293522749019303e-10,1.0610577000358389e-10,1.031510016291648e-10,6.196349882235034e-16,0,0,0,0,cell1234,net173,884,884,_119_,10649.0,6250.0,9950.0,5551.0,AO21x2_ASAP7_75t_R,0.619635,0.612907
885,A2,6345,5517,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_542_,_113_,1.6477610942366994e-11,6.237141358944598e-11,2.7460225759945445e-10,2.9383726007914385e-10,6.355579900220226e-16,0,0,0,0,cell1234,net167,885,885,_113_,10683.0,6345.0,9855.0,5517.0,AO21x2_ASAP7_75t_R,0.635482,0.635558
886,B,6399,5517,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_542_,_141_,1.6715897763197596e-11,2.1316422238459862e-10,1.387898823645983e-10,1.3610426674581788e-10,6.358109881754556e-16,0,0,0,0,cell1234,net195,886,886,_141_,10683.0,6399.0,9801.0,5517.0,AO21x2_ASAP7_75t_R,0.628616,0.635811
887,Y,6508,5532,0,False,0,0,False,9.216000358691635e-14,3.1999999872134305e-10,0,_542_,_276_,2.8272665458795032e-11,6.237141358944598e-11,3.0203434198128315e-10,3.2179880982141635e-10,-1.0,0,0,0,0,cell1234,net330,887,887,_276_,10668.0,6508.0,9692.0,5532.0,AO21x2_ASAP7_75t_R,,
888,A,6465,9315,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_543_,_276_,2.8336760021785423e-11,6.237141358944598e-11,3.0285693397580355e-10,3.2261543436717943e-10,1.3331600846392389e-15,0,0,1,0,cell1235,net330,888,888,_276_,6885.0,6465.0,9735.0,9315.0,BUFx6f_ASAP7_75t_R,1.33316,1.32962
889,Y,6838,9315,0,False,0,0,False,1.843200071738327e-13,3.1999999872134305e-10,0,_543_,_277_,1.4182490251646309e-11,6.237141358944598e-11,3.2271602057321047e-10,3.4299241224999827e-10,-1.0,0,0,1,0,cell1235,net331,889,889,_277_,6885.0,6838.0,9362.0,9315.0,BUFx6f_ASAP7_75t_R,,
890,A1,3753,5553,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_544_,_273_,1.876555681679104e-11,2.74059774874047e-10,1.2265362336894015e-10,1.2426586148972518e-10,6.528479971182918e-16,0,0,0,0,cell1236,net327,890,890,_273_,10647.0,3753.0,12447.0,5553.0,OA222x2_ASAP7_75t_R,0.652653,0.652848
891,A2,3807,5553,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_544_,net1,5.730834643641325e-12,3.1104160913564266e-10,8.836310155801995e-11,8.888895175473975e-11,6.093610079689008e-16,0,0,0,0,cell1236,net373,891,891,net1,10647.0,3807.0,12393.0,5553.0,OA222x2_ASAP7_75t_R,0.601483,0.609361
892,B1,3915,5553,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_544_,_275_,1.935351531812124e-11,6.050973611060327e-11,3.368444967399853e-10,3.2810248962178434e-10,6.081279926954947e-16,0,0,0,0,cell1236,net329,892,892,_275_,10647.0,3915.0,12285.0,5553.0,OA222x2_ASAP7_75t_R,0.608128,0.601265
893,B2,3861,5553,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_544_,_128_,1.2415595461445772e-11,3.002645632133038e-10,9.687445290396112e-11,9.443280185594816e-11,5.6258001356675625e-16,0,0,0,0,cell1236,net182,893,893,_128_,10647.0,3861.0,12339.0,5553.0,OA222x2_ASAP7_75t_R,0.561227,0.56258
894,C1,4077,5535,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_544_,_277_,1.4324977835877828e-11,6.384429096506494e-11,3.235224865782982e-10,3.4379099567161115e-10,6.11637991349798e-16,0,0,0,0,cell1236,net331,894,894,_277_,10665.0,4077.0,12123.0,5535.0,OA222x2_ASAP7_75t_R,0.611638,0.604465
895,C2,4131,5535,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_544_,dpath.a_lt_b$in1\[0\],2.272208463049985e-11,2.9345120777790607e-10,1.0206570311144247e-10,9.936454437031728e-11,5.782489584206583e-16,0,0,0,0,cell1236,net371,895,895,dpath.a_lt_b$in1,10665.0,4131.0,12069.0,5535.0,OA222x2_ASAP7_75t_R,0.577228,0.578249
896,Y,4251,5555,0,False,0,0,False,9.216000358691635e-14,3.1999999872134305e-10,1,_544_,_069_,8.695736838926216e-12,6.050973611060327e-11,3.6289052318672077e-10,3.6748240561657037e-10,-1.0,0,0,0,0,cell1236,net123,896,896,_069_,10645.0,4251.0,11949.0,5555.0,OA222x2_ASAP7_75t_R,,
897,A1,6291,7407,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_545_,_273_,1.8780983712662905e-11,2.748443694855496e-10,1.2278518479735823e-10,1.2439725638468954e-10,6.528479971182918e-16,0,0,0,0,cell1237,net327,897,897,_273_,8793.0,6291.0,9909.0,7407.0,OA222x2_ASAP7_75t_R,0.652653,0.652848
898,A2,6345,7407,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_545_,net2,6.9027678538391416e-12,3.1018543289462736e-10,8.906493598193066e-11,8.955992197856588e-11,6.093610079689008e-16,0,0,0,0,cell1237,net384,898,898,net2,8793.0,6345.0,9855.0,7407.0,OA222x2_ASAP7_75t_R,0.601483,0.609361
899,B1,6453,7407,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_545_,_275_,1.9349610455576816e-11,6.069819646903339e-11,3.368061385344845e-10,3.2806499183912763e-10,6.081279926954947e-16,0,0,0,0,cell1237,net329,899,899,_275_,8793.0,6453.0,9747.0,7407.0,OA222x2_ASAP7_75t_R,0.608128,0.601265
900,B2,6399,7407,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_545_,dpath.a_lt_b$in0\[10\],1.901438034801473e-11,2.9462132733470975e-10,1.020583131894348e-10,9.83269160537148e-11,5.6258001356675625e-16,0,0,0,0,cell1237,net356,900,900,dpath.a_lt_b$in0,8793.0,6399.0,9801.0,7407.0,OA222x2_ASAP7_75t_R,0.561227,0.56258
901,C1,6615,7425,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_545_,_277_,1.4243924616186288e-11,6.427749998927368e-11,3.2326477605870707e-10,3.435363105097622e-10,6.11637991349798e-16,0,0,0,0,cell1237,net331,901,901,_277_,8775.0,6615.0,9585.0,7425.0,OA222x2_ASAP7_75t_R,0.611638,0.604465
902,C2,6669,7425,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_545_,_144_,1.7340281988076356e-11,2.945266253107093e-10,1.0262064809030136e-10,1.0003257250312814e-10,5.782489584206583e-16,0,0,0,0,cell1237,net198,902,902,_144_,8775.0,6669.0,9531.0,7425.0,OA222x2_ASAP7_75t_R,0.577228,0.578249
903,Y,6789,7404,0,False,0,0,False,9.216000358691635e-14,3.1999999872134305e-10,1,_545_,_070_,8.65519982073959e-12,6.069819646903339e-11,3.628443101533208e-10,3.6719532969797797e-10,-1.0,0,0,0,0,cell1237,net124,903,903,_070_,8796.0,6789.0,9411.0,7404.0,OA222x2_ASAP7_75t_R,,
904,A1,7749,2547,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_546_,_273_,1.8789535899399468e-11,2.730801140771177e-10,1.2284211148294588e-10,1.2445408592576254e-10,6.528479971182918e-16,0,0,0,0,cell1238,net327,904,904,_273_,13653.0,7749.0,8451.0,2547.0,OA222x2_ASAP7_75t_R,0.652653,0.652848
905,A2,7803,2547,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_546_,net3,5.608291175213109e-12,3.10363679201231e-10,8.828680841954649e-11,8.881603785759751e-11,6.093610079689008e-16,0,0,0,0,cell1238,net395,905,905,net3,13653.0,7803.0,8397.0,2547.0,OA222x2_ASAP7_75t_R,0.601483,0.609361
906,B1,7911,2547,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_546_,_275_,1.9612122689749437e-11,5.87548065755783e-11,3.37763900182253e-10,3.2901295576870377e-10,6.081279926954947e-16,0,0,0,0,cell1238,net329,906,906,_275_,13653.0,7911.0,8289.0,2547.0,OA222x2_ASAP7_75t_R,0.608128,0.601265
907,B2,7857,2547,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_546_,dpath.a_lt_b$in0\[11\],1.9577801185777236e-11,2.9244764943037177e-10,1.0317915966062684e-10,9.916097803985835e-11,5.6258001356675625e-16,0,0,0,0,cell1238,net357,907,907,dpath.a_lt_b$in0,13653.0,7857.0,8343.0,2547.0,OA222x2_ASAP7_75t_R,0.561227,0.56258
908,C1,8073,2565,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_546_,_277_,1.452228962084412e-11,6.25943186172151e-11,3.239129520160588e-10,3.4417618755000485e-10,6.11637991349798e-16,0,0,0,0,cell1238,net331,908,908,_277_,13635.0,8073.0,8127.0,2565.0,OA222x2_ASAP7_75t_R,0.611638,0.604465
909,C2,8127,2565,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_546_,_154_,1.2692981214701415e-11,2.972258550393292e-10,9.888788399248227e-11,9.626421881847591e-11,5.782489584206583e-16,0,0,0,0,cell1238,net208,909,909,_154_,13635.0,8127.0,8073.0,2565.0,OA222x2_ASAP7_75t_R,0.577228,0.578249
910,Y,8247,2544,0,False,0,0,False,9.216000358691635e-14,3.1999999872134305e-10,1,_546_,_071_,8.860353423179035e-12,5.87548065755783e-11,3.6401906489125214e-10,3.6807090708634855e-10,-1.0,0,0,0,0,cell1238,net125,910,910,_071_,13656.0,8247.0,7953.0,2544.0,OA222x2_ASAP7_75t_R,,
911,A1,6507,2547,0,False,0,0,True,0.0,3.1999999872134305e-10,0,_547_,_273_,1.877317225285058e-11,2.734478199428736e-10,1.2272484417596982e-10,1.2433701290781582e-10,6.528479971182918e-16,0,0,0,0,cell1239,net327,911,911,_273_,13653.0,6507.0,9693.0,2547.0,OA222x2_ASAP7_75t_R,0.652653,0.652848
