,cell_name,is_seq,is_macro,is_in_clk,x0,y0,x1,y1,is_filler,is_buf,is_inv,libcell_name,cell_static_power,cell_dynamic_power,x,y,new_cellname,id
1029,_337_,0,0,0,5292,3510,5670,3780,0,0,0,OA21x2_ASAP7_75t_R,7.389418243963775e-11,3.726012778315635e-07,5481.0,3645.0,cell1029,2371
1030,_338_,0,0,0,5886,5130,6318,5400,0,1,0,BUFx4f_ASAP7_75t_R,1.2637023372175094e-10,1.7443969682062743e-06,6102.0,5265.0,cell1030,2372
1031,_339_,0,0,0,7344,11070,7884,11340,0,0,0,NAND2x2_ASAP7_75t_R,1.727534920670237e-10,1.1183592505403794e-06,7614.0,11205.0,cell1031,2373
1032,_340_,0,0,0,5508,1620,5832,1890,0,0,0,NOR2x1_ASAP7_75t_R,6.053112178161513e-11,1.5063317260199938e-09,5670.0,1755.0,cell1032,2374
1033,_341_,0,0,0,5076,1350,5238,1620,0,0,1,INVx1_ASAP7_75t_R,1.6308100703188444e-11,7.350040931441981e-08,5157.0,1485.0,cell1033,2375
1034,_342_,0,0,0,4968,1620,5508,1890,0,0,0,AO221x1_ASAP7_75t_R,4.1656986887739216e-11,2.8401291274349205e-07,5238.0,1755.0,cell1034,2376
1035,_343_,0,0,0,5292,4860,5616,5130,0,0,0,OR3x1_ASAP7_75t_R,1.0050466708877436e-10,7.084964396848055e-14,5454.0,4995.0,cell1035,2377
1036,_344_,0,0,0,5724,4050,6264,4320,0,0,0,AND2x4_ASAP7_75t_R,2.6137136899251345e-10,1.2319937923166435e-06,5994.0,4185.0,cell1036,2378
1037,_345_,0,0,0,5238,1350,5562,1620,0,0,0,AO21x1_ASAP7_75t_R,6.440236538507449e-11,3.2218219203627996e-09,5400.0,1485.0,cell1037,2379
1038,_346_,0,0,0,5184,2160,5616,2430,0,0,0,AOI21x1_ASAP7_75t_R,4.812128473474786e-11,2.5176114526459514e-09,5400.0,2295.0,cell1038,2380
1039,_347_,0,0,0,12636,7020,12798,7290,0,0,1,INVx1_ASAP7_75t_R,1.529826439139459e-11,7.731358664386789e-07,12717.0,7155.0,cell1039,2381
1040,_348_,0,0,0,9396,11610,9558,11880,0,0,1,INVx1_ASAP7_75t_R,1.5405635100940174e-11,7.386862534985994e-07,9477.0,11745.0,cell1040,2382
1041,_349_,0,0,0,11664,9720,11826,9990,0,0,1,INVx1_ASAP7_75t_R,1.5298262656671113e-11,8.183483828361204e-07,11745.0,9855.0,cell1041,2383
1042,_350_,0,0,0,9666,12690,9828,12960,0,0,1,INVx1_ASAP7_75t_R,1.5402578518175503e-11,7.875562459958019e-07,9747.0,12825.0,cell1042,2384
1043,_351_,0,0,0,6534,12690,6696,12960,0,0,1,INVx1_ASAP7_75t_R,1.54025715792816e-11,8.181545467778051e-07,6615.0,12825.0,cell1043,2385
1044,_352_,0,0,0,5724,12420,5886,12690,0,0,1,INVx1_ASAP7_75t_R,1.540260974319807e-11,7.869350042710721e-07,5805.0,12555.0,cell1044,2386
1045,_353_,0,0,0,3564,10800,3726,11070,0,0,1,INVx1_ASAP7_75t_R,1.540264443766759e-11,8.579189625379513e-07,3645.0,10935.0,cell1045,2387
1046,_354_,0,0,0,3510,8640,3672,8910,0,0,1,INVx1_ASAP7_75t_R,1.5402875155889895e-11,7.702755624450219e-07,3591.0,8775.0,cell1046,2388
1047,_355_,0,0,0,5670,7290,5832,7560,0,0,1,INVx1_ASAP7_75t_R,1.5298191533008598e-11,7.903728374003549e-07,5751.0,7425.0,cell1047,2389
1048,_356_,0,0,0,10260,1890,10422,2160,0,0,1,INVx1_ASAP7_75t_R,1.5494277735839113e-11,8.317454103234923e-07,10341.0,2025.0,cell1048,2390
1049,_357_,0,0,0,12690,2970,12852,3240,0,0,1,INVx1_ASAP7_75t_R,1.5310488987729798e-11,7.91587751791667e-07,12771.0,3105.0,cell1049,2391
1050,_358_,0,0,0,12528,4590,12690,4860,0,0,1,INVx1_ASAP7_75t_R,1.5310345005681292e-11,8.037989687181835e-07,12609.0,4725.0,cell1050,2392
1051,_359_,0,0,0,7128,1890,7290,2160,0,0,1,INVx1_ASAP7_75t_R,1.5494178856600982e-11,8.767162285039376e-07,7209.0,2025.0,cell1051,2393
1052,_360_,0,0,0,8424,1890,8586,2160,0,0,1,INVx1_ASAP7_75t_R,1.5298257452500685e-11,7.933276719995774e-07,8505.0,2025.0,cell1052,2394
1053,_361_,0,0,0,7938,7830,8100,8100,0,0,1,INVx1_ASAP7_75t_R,1.54025715792816e-11,7.752240662739496e-07,8019.0,7965.0,cell1053,2395
1054,_362_,0,0,0,3834,5670,3996,5940,0,0,1,INVx1_ASAP7_75t_R,1.5403551698045526e-11,4.3434346252979605e-07,3915.0,5805.0,cell1054,2396
1055,_363_,0,0,0,5508,2700,5940,2970,0,1,0,BUFx4f_ASAP7_75t_R,1.265086785329217e-10,1.7309494069195352e-06,5724.0,2835.0,cell1055,2397
1056,_364_,0,0,0,7776,5940,8154,6210,0,0,0,OA21x2_ASAP7_75t_R,8.198458578689838e-11,9.4587625198983e-07,7965.0,6075.0,cell1056,2398
1057,_365_,0,0,0,8046,6210,8478,6480,0,1,0,BUFx4f_ASAP7_75t_R,1.3788578612228264e-10,3.594423333197483e-06,8262.0,6345.0,cell1057,2399
1058,_366_,0,0,0,7020,5400,7344,5670,0,0,0,AND2x2_ASAP7_75t_R,1.64031399574327e-10,1.854176048254885e-07,7182.0,5535.0,cell1058,2400
1059,_367_,0,0,0,7344,5670,7668,5940,0,0,0,AND3x1_ASAP7_75t_R,1.1615974154777219e-10,2.3703407237007926e-07,7506.0,5805.0,cell1059,2401
1060,_368_,0,0,0,7668,5670,8100,5940,0,1,0,BUFx4f_ASAP7_75t_R,1.2641299118598679e-10,1.343382109553204e-06,7884.0,5805.0,cell1060,2402
1061,_369_,0,0,0,4536,5940,4860,6210,0,0,0,AND3x1_ASAP7_75t_R,1.1783653219854529e-10,1.201556472096854e-07,4698.0,6075.0,cell1061,2403
1062,_370_,0,0,0,5886,5400,6210,5670,0,0,0,OR3x1_ASAP7_75t_R,1.0323210342111365e-10,1.962819453638076e-07,6048.0,5535.0,cell1062,2404
1063,_371_,0,0,0,6318,5670,6750,5940,0,0,0,AOI21x1_ASAP7_75t_R,3.296049891354791e-11,4.802025728167791e-07,6534.0,5805.0,cell1063,2405
1064,_372_,0,0,0,5292,5670,5724,5940,0,1,0,BUFx4f_ASAP7_75t_R,1.3439889479105458e-10,8.283282113552559e-07,5508.0,5805.0,cell1064,2406
1065,_373_,0,0,0,4482,5670,4806,5940,0,0,0,AO21x1_ASAP7_75t_R,4.8511701600251194e-11,4.949273488819017e-07,4644.0,5805.0,cell1065,2407
1066,_374_,0,0,0,7182,10800,7614,11070,0,1,0,BUFx4f_ASAP7_75t_R,8.496295333948467e-11,1.4504779528579093e-06,7398.0,10935.0,cell1066,2408
1067,_375_,0,0,0,5886,5670,6318,5940,0,1,0,BUFx4f_ASAP7_75t_R,1.0846680498222128e-10,1.282825223825057e-06,6102.0,5805.0,cell1067,2409
1068,_376_,0,0,0,3186,6210,3510,6480,0,0,0,AND2x2_ASAP7_75t_R,1.193155990675265e-10,2.4492157990607666e-07,3348.0,6345.0,cell1068,2410
1069,_377_,0,0,0,3942,6210,4482,6480,0,0,0,AO221x1_ASAP7_75t_R,4.253466329151578e-11,4.747469120047754e-07,4212.0,6345.0,cell1069,2411
1070,_378_,0,0,0,3996,5940,4536,6210,0,0,0,OA22x2_ASAP7_75t_R,6.751132292093232e-11,8.38536095670861e-07,4266.0,6075.0,cell1070,2412
1071,_379_,0,0,0,7560,7020,7722,7290,0,0,1,INVx1_ASAP7_75t_R,1.8126502035475944e-11,5.891383239031711e-07,7641.0,7155.0,cell1071,2413
1072,_380_,0,0,0,7182,7290,7506,7560,0,0,0,AND3x1_ASAP7_75t_R,1.1783647668739403e-10,1.2016155892524696e-07,7344.0,7425.0,cell1072,2414
1073,_381_,0,0,0,7128,9990,7560,10260,0,0,0,OAI21x1_ASAP7_75t_R,4.0022294506281135e-11,2.7487742499943124e-06,7344.0,10125.0,cell1073,2415
1074,_382_,0,0,0,9450,6480,9774,6750,0,0,0,OR2x2_ASAP7_75t_R,1.837047736152897e-10,5.861617751179438e-07,9612.0,6615.0,cell1074,2416
1075,_383_,0,0,0,9774,6480,9936,6750,0,0,1,INVx1_ASAP7_75t_R,1.734216936721822e-11,6.871895834592578e-07,9855.0,6615.0,cell1075,2417
1076,_384_,0,0,0,9180,7290,9612,7560,0,0,0,OAI21x1_ASAP7_75t_R,4.038040388176789e-11,1.9616104509623256e-06,9396.0,7425.0,cell1076,2418
1077,_385_,0,0,0,9936,6750,10260,7020,0,0,0,AO21x1_ASAP7_75t_R,5.2145805035097575e-11,2.0012917048006784e-06,10098.0,6885.0,cell1077,2419
1078,_386_,0,0,0,9882,7020,10530,7290,0,0,0,XNOR2x1_ASAP7_75t_R,1.6853254902748915e-10,3.569944055925589e-06,10206.0,7155.0,cell1078,2420
1079,_387_,0,0,0,7668,7290,7992,7560,0,0,0,AO21x1_ASAP7_75t_R,4.8511670375228626e-11,4.541871874153003e-07,7830.0,7425.0,cell1079,2421
1080,_388_,0,0,0,7938,13770,8262,14040,0,0,0,AND2x2_ASAP7_75t_R,1.193155990675265e-10,3.038412330624851e-07,8100.0,13905.0,cell1080,2422
1081,_389_,0,0,0,7992,7560,8532,7830,0,0,0,AO221x1_ASAP7_75t_R,4.3013766160004956e-11,5.140385042068374e-07,8262.0,7695.0,cell1081,2423
1082,_390_,0,0,0,7128,7560,7668,7830,0,0,0,OA22x2_ASAP7_75t_R,6.751321030007418e-11,8.298372335957538e-07,7398.0,7695.0,cell1082,2424
1083,_391_,0,0,0,7992,2970,8154,3240,0,0,1,INVx1_ASAP7_75t_R,1.8116922892441597e-11,3.860887431983429e-07,8073.0,3105.0,cell1083,2425
1084,_392_,0,0,0,7344,5400,7668,5670,0,0,0,AND3x1_ASAP7_75t_R,1.1707863845078492e-10,2.980252986617416e-07,7506.0,5535.0,cell1084,2426
1085,_393_,0,0,0,7398,5940,7776,6210,0,0,0,AO21x2_ASAP7_75t_R,1.0835952968246687e-10,1.6412145669164602e-06,7587.0,6075.0,cell1085,2427
1086,_394_,0,0,0,8424,8910,8748,9180,0,0,0,AO21x1_ASAP7_75t_R,4.359721264557415e-11,1.3187600416131318e-06,8586.0,9045.0,cell1086,2428
1087,_395_,0,0,0,8964,9180,9288,9450,0,0,0,OR2x2_ASAP7_75t_R,1.3561815559448576e-10,1.5215607618301874e-06,9126.0,9315.0,cell1087,2429
1088,_396_,0,0,0,9018,8640,9342,8910,0,0,0,OR3x1_ASAP7_75t_R,1.0271945100059908e-10,5.109461653773906e-07,9180.0,8775.0,cell1088,2430
1089,_397_,0,0,0,8694,8640,9018,8910,0,0,0,AO21x1_ASAP7_75t_R,5.842647893272712e-11,3.333225890855829e-07,8856.0,8775.0,cell1089,2431
1090,_398_,0,0,0,5940,9990,6264,10260,0,0,0,OR2x2_ASAP7_75t_R,1.355684869919216e-10,1.267766606360965e-06,6102.0,10125.0,cell1090,2432
1091,_399_,0,0,0,5886,8910,6210,9180,0,0,0,AO21x1_ASAP7_75t_R,4.956063337502314e-11,1.8672434407562832e-06,6048.0,9045.0,cell1091,2433
1092,_400_,0,0,0,4914,6480,5130,6750,0,0,1,INVx2_ASAP7_75t_R,2.7298037094669603e-11,1.1277426210654085e-06,5022.0,6615.0,cell1092,2434
1093,_401_,0,0,0,5562,8640,5994,8910,0,0,0,OA211x2_ASAP7_75t_R,6.125578516646968e-11,2.8025601750414357e-06,5778.0,8775.0,cell1093,2435
1094,_402_,0,0,0,8586,9180,8964,9450,0,0,0,OA21x2_ASAP7_75t_R,7.350459130250897e-11,1.8161711068387376e-06,8775.0,9315.0,cell1094,2436
1095,_403_,0,0,0,7722,8640,8154,8910,0,0,0,OA211x2_ASAP7_75t_R,5.6702215839310455e-11,2.1410257886600448e-06,7938.0,8775.0,cell1095,2437
1096,_404_,0,0,0,8694,7290,9072,7560,0,0,0,OA21x2_ASAP7_75t_R,7.358961356951355e-11,1.9262588466517627e-06,8883.0,7425.0,cell1096,2438
1097,_405_,0,0,0,9342,8640,9720,8910,0,0,0,OA21x2_ASAP7_75t_R,7.35831326426073e-11,1.4356804740600635e-06,9531.0,8775.0,cell1097,2439
1098,_406_,0,0,0,9450,8370,9774,8640,0,0,0,OR3x1_ASAP7_75t_R,1.0171227055044696e-10,4.604628713877901e-07,9612.0,8505.0,cell1098,2440
1099,_407_,0,0,0,8694,8370,9126,8640,0,0,0,OA211x2_ASAP7_75t_R,6.338339575417962e-11,3.472138814686332e-06,8910.0,8505.0,cell1099,2441
1100,_408_,0,0,0,8424,3780,9072,4050,0,0,0,XOR2x1_ASAP7_75t_R,1.6666927560304856e-10,3.1951963137544226e-06,8748.0,3915.0,cell1100,2442
1101,_409_,0,0,0,7938,1350,8262,1620,0,0,0,AO21x1_ASAP7_75t_R,4.538561193534463e-11,3.696740122904885e-07,8100.0,1485.0,cell1101,2443
1102,_410_,0,0,0,7992,2160,8532,2430,0,0,0,AO221x1_ASAP7_75t_R,4.0717672289414246e-11,5.821461286359408e-07,8262.0,2295.0,cell1102,2444
1103,_411_,0,0,0,8046,1890,8424,2160,0,0,0,OA21x2_ASAP7_75t_R,5.904654543087418e-11,8.525084922439419e-07,8235.0,2025.0,cell1103,2445
1104,_412_,0,0,0,7074,2430,7236,2700,0,0,1,INVx1_ASAP7_75t_R,1.813508197778813e-11,3.836080963992572e-07,7155.0,2565.0,cell1104,2446
1105,_413_,0,0,0,6264,4320,6912,4590,0,0,0,XOR2x1_ASAP7_75t_R,1.66453045791215e-10,3.167583827234921e-06,6588.0,4455.0,cell1105,2447
1106,_414_,0,0,0,6804,1350,7128,1620,0,0,0,AO21x1_ASAP7_75t_R,4.538561193534463e-11,3.852594545605825e-07,6966.0,1485.0,cell1106,2448
1107,_415_,0,0,0,6534,1890,6912,2160,0,0,0,OA21x2_ASAP7_75t_R,5.910333333858375e-11,6.3034366348802e-07,6723.0,2025.0,cell1107,2449
1108,_416_,0,0,0,6588,2160,7128,2430,0,0,0,AO221x1_ASAP7_75t_R,4.2958678281301837e-11,7.377796578111884e-07,6858.0,2295.0,cell1108,2450
1109,_417_,0,0,0,12312,4860,12474,5130,0,0,1,INVx1_ASAP7_75t_R,1.811811811691655e-11,4.162665163676138e-07,12393.0,4995.0,cell1109,2451
1110,_418_,0,0,0,7506,8910,7884,9180,0,0,0,OA21x2_ASAP7_75t_R,6.73077704682612e-11,2.4201358428399544e-06,7695.0,9045.0,cell1110,2452
1111,_419_,0,0,0,9558,8910,9882,9180,0,0,0,OR2x2_ASAP7_75t_R,1.8370098497921816e-10,7.430032269439835e-07,9720.0,9045.0,cell1111,2453
1112,_420_,0,0,0,9720,8640,10098,8910,0,0,0,OA21x2_ASAP7_75t_R,6.675227731678389e-11,1.9564092781365616e-06,9909.0,8775.0,cell1112,2454
1113,_421_,0,0,0,8316,4320,8694,4590,0,0,0,OA21x2_ASAP7_75t_R,7.339864133149021e-11,2.2832266495242948e-06,8505.0,4455.0,cell1113,2455
1114,_422_,0,0,0,8748,7560,9288,7830,0,0,0,NAND2x2_ASAP7_75t_R,1.4179883656151304e-10,2.1969938188703964e-06,9018.0,7695.0,cell1114,2456
1115,_423_,0,0,0,10314,8100,10638,8370,0,0,0,NOR2x1_ASAP7_75t_R,6.619883113900826e-11,6.192493628986995e-07,10476.0,8235.0,cell1115,2457
1116,_424_,0,0,0,10098,8640,10530,8910,0,0,0,OA211x2_ASAP7_75t_R,6.866104906855242e-11,1.6888117215785314e-06,10314.0,8775.0,cell1116,2458
1117,_425_,0,0,0,8316,4050,8640,4320,0,0,0,AO21x1_ASAP7_75t_R,4.333685493795869e-11,2.706762643356342e-06,8478.0,4185.0,cell1117,2459
1118,_426_,0,0,0,8640,4590,9180,4860,0,0,0,NAND2x2_ASAP7_75t_R,1.442947983321119e-10,2.3951297407620582e-06,8910.0,4725.0,cell1118,2460
1119,_427_,0,0,0,10584,8640,10746,8910,0,0,1,INVx1_ASAP7_75t_R,1.3726146955161944e-11,9.228778026226792e-07,10665.0,8775.0,cell1119,2461
1120,_428_,0,0,0,9936,7830,10260,8100,0,0,0,NOR2x1_ASAP7_75t_R,6.643850747334312e-11,9.002799288282404e-07,10098.0,7965.0,cell1120,2462
1121,_429_,0,0,0,10800,7830,11124,8100,0,0,0,AND3x1_ASAP7_75t_R,1.0586912596588503e-10,6.134609975561034e-07,10962.0,7965.0,cell1121,2463
1122,_430_,0,0,0,11178,8100,11610,8370,0,0,0,AO32x1_ASAP7_75t_R,6.26195414965558e-11,1.121644459090021e-06,11394.0,8235.0,cell1122,2464
1123,_431_,0,0,0,7074,8910,7506,9180,0,0,0,OAI21x1_ASAP7_75t_R,4.236587122785629e-11,2.6034867914859205e-06,7290.0,9045.0,cell1123,2465
1124,_432_,0,0,0,10692,8910,10854,9180,0,0,1,INVx1_ASAP7_75t_R,1.7340014840661055e-11,4.1347729506924235e-07,10773.0,9045.0,cell1124,2466
1125,_433_,0,0,0,10746,8640,11070,8910,0,0,0,AND3x1_ASAP7_75t_R,1.0363243596600567e-10,2.1930773641543052e-08,10908.0,8775.0,cell1125,2467
1126,_434_,0,0,0,10422,7830,10746,8100,0,0,0,OR2x2_ASAP7_75t_R,1.1949227718410782e-10,1.876171609183075e-06,10584.0,7965.0,cell1126,2468
1127,_435_,0,0,0,10638,8100,11178,8370,0,0,0,OAI22x1_ASAP7_75t_R,5.442944706057773e-11,1.858998302850523e-06,10908.0,8235.0,cell1127,2469
1128,_436_,0,0,0,10854,8370,11232,8640,0,0,0,OR4x1_ASAP7_75t_R,1.1580193054472332e-10,3.7235131458146498e-06,11043.0,8505.0,cell1128,2470
1129,_437_,0,0,0,12042,5400,12366,5670,0,0,0,AO21x1_ASAP7_75t_R,4.538561193534463e-11,3.551832890025253e-07,12204.0,5535.0,cell1129,2471
1130,_438_,0,0,0,11880,5130,12420,5400,0,0,0,AO221x1_ASAP7_75t_R,4.081936177957601e-11,5.826210554005229e-07,12150.0,5265.0,cell1130,2472
1131,_439_,0,0,0,12420,5130,12798,5400,0,0,0,OA21x2_ASAP7_75t_R,5.903937061457754e-11,9.086381851375336e-07,12609.0,5265.0,cell1131,2473
1132,_440_,0,0,0,11340,3510,11502,3780,0,0,1,INVx1_ASAP7_75t_R,1.811813199470436e-11,3.929355330001272e-07,11421.0,3645.0,cell1132,2474
1133,_441_,0,0,0,10422,4860,10584,5130,0,0,1,INVx1_ASAP7_75t_R,1.617640743578619e-11,1.7664879123913124e-06,10503.0,4995.0,cell1133,2475
1134,_442_,0,0,0,8532,5400,8964,5670,0,0,0,OA211x2_ASAP7_75t_R,5.656781987273263e-11,3.05626440422202e-06,8748.0,5535.0,cell1134,2476
1135,_443_,0,0,0,10476,5670,10800,5940,0,0,0,NAND2x1_ASAP7_75t_R,8.259760930773297e-11,8.341662578459363e-07,10638.0,5805.0,cell1135,2477
1136,_444_,0,0,0,9774,5670,10422,5940,0,0,0,AOI211x1_ASAP7_75t_R,2.44153204598252e-11,7.862329312047223e-07,10098.0,5805.0,cell1136,2478
1137,_445_,0,0,0,9558,5130,9882,5400,0,0,0,NAND2x1_ASAP7_75t_R,7.222605846735064e-11,1.0018075045081789e-06,9720.0,5265.0,cell1137,2479
1138,_446_,0,0,0,9018,5940,9342,6210,0,0,0,NOR2x1_ASAP7_75t_R,6.643528782657171e-11,1.4614948895541602e-06,9180.0,6075.0,cell1138,2480
1139,_447_,0,0,0,9666,5400,10098,5670,0,0,0,AND5x1_ASAP7_75t_R,9.918581234114043e-11,2.4490777406072084e-08,9882.0,5535.0,cell1139,2481
1140,_448_,0,0,0,9882,5130,10530,5400,0,0,0,AOI211x1_ASAP7_75t_R,2.5355492011547295e-11,5.974030159450194e-07,10206.0,5265.0,cell1140,2482
1141,_449_,0,0,0,9288,5400,9666,5670,0,0,0,AND4x1_ASAP7_75t_R,1.0397122052197004e-10,2.308364770442495e-07,9477.0,5535.0,cell1141,2483
1142,_450_,0,0,0,10584,5400,10908,5670,0,0,0,NOR2x1_ASAP7_75t_R,6.619935849494496e-11,7.870381182328856e-07,10746.0,5535.0,cell1142,2484
1143,_451_,0,0,0,10530,5130,10962,5400,0,0,0,AO32x1_ASAP7_75t_R,4.3345122630045196e-11,1.938715968208271e-06,10746.0,5265.0,cell1143,2485
1144,_452_,0,0,0,10098,5400,10584,5670,0,0,0,OR5x2_ASAP7_75t_R,1.4460571629015814e-10,4.450277629075572e-06,10341.0,5535.0,cell1144,2486
1145,_453_,0,0,0,11502,1890,11826,2160,0,0,0,AO21x1_ASAP7_75t_R,4.538561193534463e-11,3.875322533986037e-07,11664.0,2025.0,cell1145,2487
1146,_454_,0,0,0,11502,3510,12042,3780,0,0,0,AO221x1_ASAP7_75t_R,4.082068016941776e-11,5.85184409374051e-07,11772.0,3645.0,cell1146,2488
1147,_455_,0,0,0,11826,2970,12204,3240,0,0,0,OA21x2_ASAP7_75t_R,5.903928734785069e-11,8.528330113222182e-07,12015.0,3105.0,cell1147,2489
1148,_456_,0,0,0,9126,4320,9504,4590,0,0,0,OA21x2_ASAP7_75t_R,7.05809508061428e-11,1.6767239685577806e-06,9315.0,4455.0,cell1148,2490
1149,_457_,0,0,0,8694,4320,9018,4590,0,0,0,AO21x1_ASAP7_75t_R,4.756284949225531e-11,1.2897143051304738e-06,8856.0,4455.0,cell1149,2491
1150,_458_,0,0,0,9450,4050,9774,4320,0,0,0,AO21x1_ASAP7_75t_R,4.984897911120001e-11,1.3811522876494564e-06,9612.0,4185.0,cell1150,2492
1151,_459_,0,0,0,9126,3510,9990,3780,0,0,0,OA221x2_ASAP7_75t_R,7.960775788573571e-11,3.149414624203928e-06,9558.0,3645.0,cell1151,2493
1152,_460_,0,0,0,9126,3240,9774,3510,0,0,0,XOR2x1_ASAP7_75t_R,1.6696405369387435e-10,3.424298711252049e-06,9450.0,3375.0,cell1152,2494
1153,_461_,0,0,0,10044,2160,10206,2430,0,0,1,INVx1_ASAP7_75t_R,1.8135092386128978e-11,4.135491167289729e-07,10125.0,2295.0,cell1153,2495
1154,_462_,0,0,0,8640,1890,8964,2160,0,0,0,AO21x1_ASAP7_75t_R,4.538561193534463e-11,3.7690432463932666e-07,8802.0,2025.0,cell1154,2496
1155,_463_,0,0,0,9234,1890,9612,2160,0,0,0,OA21x2_ASAP7_75t_R,5.910327782743252e-11,6.452892193919979e-07,9423.0,2025.0,cell1155,2497
1156,_464_,0,0,0,9396,2160,9720,2430,0,0,0,AO21x1_ASAP7_75t_R,4.496230471273677e-11,6.257473614823539e-07,9558.0,2295.0,cell1156,2498
1157,_465_,0,0,0,9396,2430,9720,2700,0,0,0,AO21x1_ASAP7_75t_R,4.3382006320591415e-11,7.105346071512031e-07,9558.0,2565.0,cell1157,2499
1158,_466_,0,0,0,5508,7560,5670,7830,0,0,1,INVx1_ASAP7_75t_R,1.62546538728936e-11,1.5666032595618162e-06,5589.0,7695.0,cell1158,2500
1159,_467_,0,0,0,4968,6750,5292,7020,0,0,0,AO21x1_ASAP7_75t_R,4.538561193534463e-11,3.7915700090707116e-07,5130.0,6885.0,cell1159,2501
1160,_468_,0,0,0,4968,7560,5508,7830,0,0,0,AO221x1_ASAP7_75t_R,4.1230328179375775e-11,6.037140565240406e-07,5238.0,7695.0,cell1160,2502
1161,_469_,0,0,0,4536,7290,4914,7560,0,0,0,OA21x2_ASAP7_75t_R,5.904660094202541e-11,8.53339088280336e-07,4725.0,7425.0,cell1161,2503
1162,_470_,0,0,0,4590,9180,4752,9450,0,0,1,INVx1_ASAP7_75t_R,1.8126528056328084e-11,5.939149332334637e-07,4671.0,9315.0,cell1162,2504
1163,_471_,0,0,0,4212,8640,4536,8910,0,0,0,AND3x1_ASAP7_75t_R,1.1783649056518186e-10,1.2104919733246788e-07,4374.0,8775.0,cell1163,2505
1164,_472_,0,0,0,4914,8640,5562,8910,0,0,0,XNOR2x1_ASAP7_75t_R,1.6654995438347695e-10,2.6401667128084227e-06,5238.0,8775.0,cell1164,2506
1165,_473_,0,0,0,4590,8910,4914,9180,0,0,0,AO21x1_ASAP7_75t_R,4.851167384467559e-11,4.7502527422693685e-07,4752.0,9045.0,cell1165,2507
1166,_474_,0,0,0,2916,8640,3240,8910,0,0,0,AND2x2_ASAP7_75t_R,1.193155990675265e-10,2.539559034175909e-07,3078.0,8775.0,cell1166,2508
1167,_475_,0,0,0,4050,8910,4590,9180,0,0,0,AO221x1_ASAP7_75t_R,4.301805092699063e-11,5.020391427024151e-07,4320.0,9045.0,cell1167,2509
1168,_476_,0,0,0,3672,8640,4212,8910,0,0,0,OA22x2_ASAP7_75t_R,6.751263437188014e-11,8.383138947465341e-07,3942.0,8775.0,cell1168,2510
1169,_477_,0,0,0,4752,10260,4914,10530,0,0,1,INVx1_ASAP7_75t_R,1.8126508974369848e-11,6.083307653170777e-07,4833.0,10395.0,cell1169,2511
1170,_478_,0,0,0,4212,10260,4536,10530,0,0,0,AND3x1_ASAP7_75t_R,1.1783647668739403e-10,1.2354506395695353e-07,4374.0,10395.0,cell1170,2512
1171,_479_,0,0,0,5670,8370,6048,8640,0,0,0,OA21x2_ASAP7_75t_R,6.298632448942243e-11,1.7684433260001242e-06,5859.0,8505.0,cell1171,2513
1172,_480_,0,0,0,5238,9180,5616,9450,0,0,0,OA21x2_ASAP7_75t_R,6.51702788956321e-11,2.434814405205543e-06,5427.0,9315.0,cell1172,2514
1173,_481_,0,0,0,5184,10260,5832,10530,0,0,0,XOR2x1_ASAP7_75t_R,1.6717566220236788e-10,3.3376372812199406e-06,5508.0,10395.0,cell1173,2515
1174,_482_,0,0,0,4482,10800,4806,11070,0,0,0,AO21x1_ASAP7_75t_R,4.8511670375228626e-11,4.780828248840407e-07,4644.0,10935.0,cell1174,2516
1175,_483_,0,0,0,3132,10800,3456,11070,0,0,0,AND2x2_ASAP7_75t_R,1.193155990675265e-10,2.4710294610486017e-07,3294.0,10935.0,cell1175,2517
1176,_484_,0,0,0,4050,11070,4590,11340,0,0,0,AO221x1_ASAP7_75t_R,4.301475148293932e-11,4.991122750652721e-07,4320.0,11205.0,cell1176,2518
1177,_485_,0,0,0,3726,10800,4266,11070,0,0,0,OA22x2_ASAP7_75t_R,6.751307846109e-11,8.6546759803241e-07,3996.0,10935.0,cell1177,2519
1178,_486_,0,0,0,5940,11880,6102,12150,0,0,1,INVx1_ASAP7_75t_R,1.812650377019942e-11,6.088168333917565e-07,6021.0,12015.0,cell1178,2520
1179,_487_,0,0,0,6048,12420,6372,12690,0,0,0,AND3x1_ASAP7_75t_R,1.1783649056518186e-10,1.236381450553381e-07,6210.0,12555.0,cell1179,2521
1180,_488_,0,0,0,6102,10530,6480,10800,0,0,0,OA21x2_ASAP7_75t_R,6.643634253844509e-11,2.3513161977462005e-06,6291.0,10665.0,cell1180,2522
1181,_489_,0,0,0,5994,11070,6642,11340,0,0,0,XOR2x1_ASAP7_75t_R,1.6695236859654014e-10,3.268954287705128e-06,6318.0,11205.0,cell1181,2523
1182,_490_,0,0,0,5238,12150,5562,12420,0,0,0,AO21x1_ASAP7_75t_R,4.8511670375228626e-11,4.596054168359842e-07,5400.0,12285.0,cell1182,2524
1183,_491_,0,0,0,5184,13500,5508,13770,0,0,0,AND2x2_ASAP7_75t_R,1.193155990675265e-10,2.444476763230341e-07,5346.0,13635.0,cell1183,2525
1184,_492_,0,0,0,5454,12690,5994,12960,0,0,0,AO221x1_ASAP7_75t_R,4.301426576036605e-11,5.105835612084775e-07,5724.0,12825.0,cell1184,2526
