src,tar,src_type,tar_type
id_stage_i.imd_val_q\[67\]$_DFFE_PN0P_,_24182_,cell,cell
id_stage_i.imd_val_q\[67\]$_DFFE_PN0P_,_20452_,cell,cell
if_stage_i.gen_prefetch_buffer.prefetch_buffer_i.valid_req_q$_DFF_PN0_,_29418_,cell,cell
if_stage_i.gen_prefetch_buffer.prefetch_buffer_i.valid_req_q$_DFF_PN0_,_21143_,cell,cell
if_stage_i.gen_prefetch_buffer.prefetch_buffer_i.rdata_outstanding_q\[1\]$_DFF_PN0_,_29580_,cell,cell
if_stage_i.gen_prefetch_buffer.prefetch_buffer_i.rdata_outstanding_q\[1\]$_DFF_PN0_,_29576_,cell,cell
if_stage_i.gen_prefetch_buffer.prefetch_buffer_i.rdata_outstanding_q\[1\]$_DFF_PN0_,_21141_,cell,cell
if_stage_i.gen_prefetch_buffer.prefetch_buffer_i.fifo_i.valid_q\[1\]$_DFF_PN0_,_24571_,cell,cell
if_stage_i.gen_prefetch_buffer.prefetch_buffer_i.fifo_i.valid_q\[1\]$_DFF_PN0_,_24560_,cell,cell
if_stage_i.gen_prefetch_buffer.prefetch_buffer_i.fifo_i.valid_q\[0\]$_DFF_PN0_,_28925_,cell,cell
if_stage_i.gen_prefetch_buffer.prefetch_buffer_i.fifo_i.valid_q\[0\]$_DFF_PN0_,_24572_,cell,cell
if_stage_i.gen_prefetch_buffer.prefetch_buffer_i.fifo_i.valid_q\[0\]$_DFF_PN0_,_24571_,cell,cell
if_stage_i.gen_prefetch_buffer.prefetch_buffer_i.fifo_i.instr_addr_q\[0\]$_DFFE_PP_,_24575_,cell,cell
if_stage_i.gen_prefetch_buffer.prefetch_buffer_i.fifo_i.instr_addr_q\[0\]$_DFFE_PP_,_20871_,cell,cell
if_stage_i.instr_rdata_alu_id_o\[6\]$_DFFE_PN_,_27055_,cell,cell
if_stage_i.instr_rdata_alu_id_o\[6\]$_DFFE_PN_,_16519_,cell,cell
if_stage_i.instr_rdata_alu_id_o\[6\]$_DFFE_PN_,_16327_,cell,cell
if_stage_i.instr_rdata_alu_id_o\[19\]$_DFFE_PN_,_17615_,cell,cell
if_stage_i.instr_rdata_alu_id_o\[19\]$_DFFE_PN_,_16641_,cell,cell
if_stage_i.instr_rdata_alu_id_o\[14\]$_DFFE_PN_,_17352_,cell,cell
if_stage_i.instr_rdata_alu_id_o\[14\]$_DFFE_PN_,_16536_,cell,cell
if_stage_i.instr_rdata_alu_id_o\[14\]$_DFFE_PN_,_16354_,cell,cell
if_stage_i.instr_rdata_alu_id_o\[14\]$_DFFE_PN_,_16341_,cell,cell
if_stage_i.instr_rdata_alu_id_o\[26\]$_DFFE_PN_,_17410_,cell,cell
if_stage_i.instr_rdata_alu_id_o\[26\]$_DFFE_PN_,_16968_,cell,cell
if_stage_i.instr_rdata_alu_id_o\[26\]$_DFFE_PN_,_16591_,cell,cell
if_stage_i.instr_rdata_alu_id_o\[31\]$_DFFE_PN_,_16588_,cell,cell
if_stage_i.instr_rdata_alu_id_o\[18\]$_DFFE_PN_,_17559_,cell,cell
if_stage_i.instr_rdata_alu_id_o\[17\]$_DFFE_PN_,_17517_,cell,cell
if_stage_i.instr_rdata_alu_id_o\[16\]$_DFFE_PN_,_17325_,cell,cell
if_stage_i.instr_rdata_alu_id_o\[15\]$_DFFE_PN_,_26882_,cell,cell
if_stage_i.instr_rdata_alu_id_o\[15\]$_DFFE_PN_,_17230_,cell,cell
